temperatura_sensor,humedad_ambiente,tiempo_desde_calibracion,nivel_gas_metano,fecha,hora,nivel_bateria,ciclo_bateria,nivel_gas_metano_porcentaje
10.2,94.49,107.72,16199.77,2025-03-19,08:24:00,18.62,5,1.619977
7.58,100.0,107.79,6881.63,2025-03-19,08:28:00,17.72,5,0.688163
10.01,82.6,107.85,6566.34,2025-03-19,08:32:00,18.1,5,0.656634
11.64,89.89,107.92,8219.15,2025-03-19,08:36:00,17.1,5,0.821915
12.59,87.04,107.99,10002.64,2025-03-19,08:40:00,16.83,5,1.000264
9.47,84.38,108.05,4675.38,2025-03-19,08:44:00,17.08,5,0.467538
10.59,94.63,108.12,4438.43,2025-03-19,08:48:00,17.71,5,0.44384300000000004
12.73,90.4,108.19,15554.63,2025-03-19,08:52:00,17.33,5,1.5554629999999998
10.37,92.11,108.25,11953.2,2025-03-19,08:56:00,17.26,5,1.1953200000000002
11.78,91.7,108.32,5069.88,2025-03-19,09:00:00,17.42,5,0.506988
11.24,93.66,108.39,9658.54,2025-03-19,09:04:00,17.33,5,0.9658540000000001
9.11,100.0,108.45,6040.44,2025-03-19,09:08:00,17.83,5,0.6040439999999999
8.66,100.0,108.52,8783.04,2025-03-19,09:12:00,16.89,5,0.8783040000000001
12.66,92.65,108.59,7805.64,2025-03-19,09:16:00,16.41,5,0.780564
5.25,100.0,108.65,5523.92,2025-03-19,09:20:00,17.89,5,0.552392
9.33,92.47,108.72,11582.43,2025-03-19,09:24:00,16.79,5,1.1582430000000001
7.94,91.29,108.79,9880.87,2025-03-19,09:28:00,17.58,5,0.988087
12.92,96.5,108.85,28617.56,2025-03-19,09:32:00,17.14,5,2.861756
13.59,98.94,108.92,6665.73,2025-03-19,09:36:00,17.62,5,0.666573
9.49,92.59,108.99,17831.2,2025-03-19,09:40:00,16.53,5,1.78312
16.54,92.08,109.05,17286.37,2025-03-19,09:44:00,17.23,5,1.728637
13.84,86.57,109.12,7008.65,2025-03-19,09:48:00,16.61,5,0.700865
11.56,95.58,109.19,9080.33,2025-03-19,09:52:00,16.37,5,0.908033
14.25,91.82,109.25,18409.84,2025-03-19,09:56:00,17.5,5,1.840984
10.06,91.76,109.32,7089.01,2025-03-19,10:00:00,16.24,5,0.708901
10.88,100.0,109.39,7933.9,2025-03-19,10:04:00,16.17,5,0.7933899999999999
12.45,100.0,109.45,18543.46,2025-03-19,10:08:00,15.96,5,1.8543459999999998
10.23,89.55,109.52,9735.23,2025-03-19,10:12:00,16.25,5,0.9735229999999999
9.14,97.29,109.59,9129.97,2025-03-19,10:16:00,16.51,5,0.912997
9.93,99.67,109.65,9260.27,2025-03-19,10:20:00,16.3,5,0.926027
11.52,83.31,109.72,9041.64,2025-03-19,10:24:00,16.53,5,0.904164
12.95,90.7,109.79,6013.53,2025-03-19,10:28:00,15.5,5,0.601353
11.44,84.57,109.85,8852.74,2025-03-19,10:32:00,16.22,5,0.885274
8.95,99.91,109.92,14752.25,2025-03-19,10:36:00,15.48,5,1.475225
13.28,90.51,109.99,7282.5,2025-03-19,10:40:00,15.93,5,0.72825
15.0,85.63,110.06,15053.37,2025-03-19,10:44:00,15.98,5,1.5053370000000001
11.25,85.29,110.12,10430.21,2025-03-19,10:48:00,16.04,5,1.043021
16.01,82.99,110.19,6842.02,2025-03-19,10:52:00,16.19,5,0.6842020000000001
14.54,90.78,110.26,7362.43,2025-03-19,10:56:00,15.33,5,0.736243
10.82,93.56,110.32,17929.51,2025-03-19,11:00:00,15.69,5,1.7929509999999997
11.76,98.33,110.39,9404.65,2025-03-19,11:04:00,17.02,5,0.940465
12.55,96.81,110.46,8288.32,2025-03-19,11:08:00,15.79,5,0.828832
12.94,96.02,110.52,13468.88,2025-03-19,11:12:00,15.68,5,1.3468879999999999
8.56,94.47,110.59,4351.87,2025-03-19,11:16:00,14.77,5,0.435187
12.07,93.38,110.66,33693.68,2025-03-19,11:20:00,15.77,5,3.369368
12.6,86.27,110.72,14109.2,2025-03-19,11:24:00,14.85,5,1.4109200000000002
17.62,77.26,110.79,9314.95,2025-03-19,11:28:00,14.36,5,0.9314950000000001
14.44,94.26,110.86,10008.39,2025-03-19,11:32:00,15.77,5,1.000839
12.53,85.28,110.92,7143.64,2025-03-19,11:36:00,15.72,5,0.714364
13.39,83.45,110.99,7616.91,2025-03-19,11:40:00,14.65,5,0.761691
15.26,87.64,111.06,11921.72,2025-03-19,11:44:00,14.71,5,1.192172
13.8,87.95,111.12,8016.22,2025-03-19,11:48:00,14.97,5,0.8016220000000001
13.53,88.78,111.19,10408.18,2025-03-19,11:52:00,16.29,5,1.040818
13.74,100.0,111.26,8364.13,2025-03-19,11:56:00,15.41,5,0.836413
15.96,81.09,111.32,12478.44,2025-03-19,12:00:00,15.51,5,1.247844
12.39,93.89,111.39,5622.82,2025-03-19,12:04:00,15.8,5,0.562282
13.13,90.74,111.46,14068.79,2025-03-19,12:08:00,15.9,5,1.406879
13.6,94.64,111.52,9436.35,2025-03-19,12:12:00,15.16,5,0.943635
13.41,85.96,111.59,13866.12,2025-03-19,12:16:00,15.27,5,1.3866120000000002
14.13,87.69,111.66,6004.03,2025-03-19,12:20:00,15.0,5,0.600403
17.73,83.98,111.72,14698.5,2025-03-19,12:24:00,13.96,5,1.46985
18.17,75.58,111.79,6111.21,2025-03-19,12:28:00,15.05,5,0.611121
16.8,75.78,111.86,12711.53,2025-03-19,12:32:00,14.58,5,1.271153
16.85,84.63,111.92,11098.73,2025-03-19,12:36:00,13.35,5,1.1098729999999999
15.24,93.83,111.99,6942.42,2025-03-19,12:40:00,14.38,5,0.694242
12.58,89.37,112.06,13714.72,2025-03-19,12:44:00,14.47,5,1.371472
17.2,83.13,112.12,7013.3,2025-03-19,12:48:00,15.13,5,0.70133
17.67,89.25,112.19,8352.44,2025-03-19,12:52:00,14.55,5,0.8352440000000001
15.9,85.41,112.26,6608.11,2025-03-19,12:56:00,14.21,5,0.6608109999999999
15.26,91.0,112.32,7933.09,2025-03-19,13:00:00,13.87,5,0.793309
15.03,100.0,112.39,9635.82,2025-03-19,13:04:00,14.37,5,0.9635819999999999
18.09,79.99,112.46,6900.92,2025-03-19,13:08:00,14.51,5,0.690092
18.08,81.99,112.52,9161.77,2025-03-19,13:12:00,14.67,5,0.916177
20.48,81.26,112.59,13155.8,2025-03-19,13:16:00,14.76,5,1.31558
16.65,92.48,112.66,5850.28,2025-03-19,13:20:00,13.59,5,0.585028
17.86,82.63,112.72,6832.56,2025-03-19,13:24:00,14.38,5,0.6832560000000001
18.64,85.68,112.79,10478.37,2025-03-19,13:28:00,14.12,5,1.0478370000000001
17.68,85.22,112.86,5507.02,2025-03-19,13:32:00,14.03,5,0.550702
20.63,78.69,112.92,13536.22,2025-03-19,13:36:00,14.22,5,1.3536219999999999
21.6,75.49,112.99,18219.59,2025-03-19,13:40:00,14.93,5,1.821959
17.09,81.32,113.06,8957.71,2025-03-19,13:44:00,13.88,5,0.8957709999999999
18.56,97.49,113.12,7804.24,2025-03-19,13:48:00,14.03,5,0.780424
22.3,68.84,113.19,9167.84,2025-03-19,13:52:00,13.43,5,0.916784
20.47,72.06,113.26,8364.85,2025-03-19,13:56:00,13.33,5,0.836485
20.23,80.87,113.32,15079.74,2025-03-19,14:00:00,13.26,5,1.507974
20.86,79.73,113.39,8595.07,2025-03-19,14:04:00,13.0,5,0.859507
21.66,79.64,113.46,12850.41,2025-03-19,14:08:00,13.41,5,1.2850409999999999
21.3,73.67,113.52,9249.38,2025-03-19,14:12:00,14.58,5,0.9249379999999999
21.12,73.18,113.59,6519.28,2025-03-19,14:16:00,13.26,5,0.651928
20.89,77.24,113.66,14557.57,2025-03-19,14:20:00,13.44,5,1.455757
23.74,78.93,113.72,13997.6,2025-03-19,14:24:00,12.86,5,1.3997600000000001
20.69,73.88,113.79,6774.33,2025-03-19,14:28:00,13.41,5,0.677433
21.39,78.66,113.86,8410.45,2025-03-19,14:32:00,12.93,5,0.841045
24.67,70.44,113.92,12490.89,2025-03-19,14:36:00,13.25,5,1.249089
22.39,68.8,113.99,8757.35,2025-03-19,14:40:00,13.2,5,0.875735
21.77,70.93,114.06,13850.83,2025-03-19,14:44:00,13.27,5,1.385083
23.34,79.54,114.12,8130.82,2025-03-19,14:48:00,13.84,5,0.813082
22.7,72.92,114.19,6819.09,2025-03-19,14:52:00,14.13,5,0.681909
20.94,84.81,114.26,15294.55,2025-03-19,14:56:00,14.08,5,1.529455
23.08,75.2,114.32,5434.33,2025-03-19,15:00:00,13.2,5,0.5434329999999999
21.14,71.45,114.39,13407.0,2025-03-19,15:04:00,13.19,5,1.3407
26.58,72.52,114.46,6602.25,2025-03-19,15:08:00,13.1,5,0.660225
23.57,70.64,114.52,11201.53,2025-03-19,15:12:00,13.4,5,1.1201530000000002
21.38,76.05,114.59,20208.33,2025-03-19,15:16:00,12.62,5,2.020833
22.63,81.71,114.66,4902.57,2025-03-19,15:20:00,12.41,5,0.490257
25.1,65.9,114.72,6980.96,2025-03-19,15:24:00,11.87,5,0.698096
21.56,75.41,114.79,11945.54,2025-03-19,15:28:00,13.27,5,1.1945540000000001
29.35,60.56,114.86,6980.73,2025-03-19,15:32:00,12.89,5,0.6980729999999999
21.16,72.31,114.92,13121.07,2025-03-19,15:36:00,12.32,5,1.312107
26.08,68.52,114.99,14556.57,2025-03-19,15:40:00,13.49,5,1.455657
23.41,70.6,115.06,6793.9,2025-03-19,15:44:00,12.31,5,0.6793899999999999
22.92,74.25,115.12,17629.62,2025-03-19,15:48:00,13.35,5,1.762962
25.77,74.54,115.19,16800.83,2025-03-19,15:52:00,12.11,5,1.6800830000000002
23.94,70.34,115.26,6389.06,2025-03-19,15:56:00,12.6,5,0.6389060000000001
28.18,60.38,115.32,8410.0,2025-03-19,16:00:00,12.68,5,0.841
22.35,79.69,115.39,9450.73,2025-03-19,16:04:00,12.15,5,0.9450729999999999
26.42,66.58,115.46,8983.83,2025-03-19,16:08:00,11.72,5,0.898383
24.9,81.79,115.52,7084.74,2025-03-19,16:12:00,12.34,5,0.7084739999999999
26.18,68.68,115.59,6647.88,2025-03-19,16:16:00,11.89,5,0.664788
26.76,69.17,115.66,9446.67,2025-03-19,16:20:00,11.44,5,0.944667
22.41,64.86,115.72,14252.77,2025-03-19,16:24:00,11.27,5,1.4252770000000001
26.49,64.46,115.79,8263.78,2025-03-19,16:28:00,12.23,5,0.8263780000000001
28.33,56.1,115.86,12757.62,2025-03-19,16:32:00,10.94,5,1.275762
27.23,70.63,115.92,13118.4,2025-03-19,16:36:00,11.9,5,1.31184
25.69,71.06,115.99,7446.14,2025-03-19,16:40:00,12.38,5,0.744614
23.73,77.55,116.06,6787.86,2025-03-19,16:44:00,11.19,5,0.678786
27.71,72.48,116.12,5671.57,2025-03-19,16:48:00,11.23,5,0.567157
30.57,68.95,116.19,10372.47,2025-03-19,16:52:00,12.02,5,1.037247
28.27,66.47,116.26,14428.74,2025-03-19,16:56:00,10.48,5,1.442874
29.39,66.35,116.32,11712.99,2025-03-19,17:00:00,11.73,5,1.1712989999999999
29.06,69.31,116.39,14883.21,2025-03-19,17:04:00,11.47,5,1.488321
26.53,66.24,116.46,8789.13,2025-03-19,17:08:00,12.39,5,0.8789129999999999
27.61,63.89,116.52,5307.98,2025-03-19,17:12:00,12.43,5,0.530798
29.28,73.77,116.59,6283.72,2025-03-19,17:16:00,11.74,5,0.628372
24.5,64.22,116.66,6066.91,2025-03-19,17:20:00,11.18,5,0.606691
29.07,68.89,116.73,12444.86,2025-03-19,17:24:00,11.53,5,1.244486
30.4,66.11,116.79,10406.44,2025-03-19,17:28:00,11.88,5,1.0406440000000001
27.88,62.56,116.86,7544.81,2025-03-19,17:32:00,11.74,5,0.7544810000000001
29.72,62.08,116.93,5741.42,2025-03-19,17:36:00,10.17,5,0.574142
27.08,67.59,116.99,7745.01,2025-03-19,17:40:00,10.57,5,0.774501
28.37,68.53,117.06,24390.58,2025-03-19,17:44:00,11.63,5,2.439058
27.84,70.0,117.13,8025.83,2025-03-19,17:48:00,10.57,5,0.802583
29.4,65.75,117.19,8067.55,2025-03-19,17:52:00,11.33,5,0.806755
28.36,68.4,117.26,10677.44,2025-03-19,17:56:00,11.53,5,1.067744
25.31,75.34,117.33,8131.95,2025-03-19,18:00:00,11.37,5,0.813195
27.31,72.1,117.39,19372.35,2025-03-19,18:04:00,11.27,5,1.9372349999999998
32.71,68.6,117.46,14370.56,2025-03-19,18:08:00,10.73,5,1.437056
30.05,70.15,117.53,6133.4,2025-03-19,18:12:00,10.24,5,0.61334
24.79,72.9,117.59,16520.83,2025-03-19,18:16:00,11.78,5,1.6520830000000002
31.48,65.99,117.66,8751.36,2025-03-19,18:20:00,9.87,5,0.875136
26.83,71.87,117.73,11821.67,2025-03-19,18:24:00,10.85,5,1.182167
30.99,64.33,117.79,18443.0,2025-03-19,18:28:00,10.47,5,1.8443
31.86,57.87,117.86,4926.38,2025-03-19,18:32:00,11.37,5,0.492638
29.54,66.5,117.93,13817.66,2025-03-19,18:36:00,10.67,5,1.381766
27.4,58.57,117.99,15418.79,2025-03-19,18:40:00,10.17,5,1.541879
28.02,73.32,118.06,15763.95,2025-03-19,18:44:00,10.33,5,1.576395
30.77,65.6,118.13,12917.16,2025-03-19,18:48:00,10.96,5,1.291716
27.29,68.27,118.19,6332.65,2025-03-19,18:52:00,11.01,5,0.633265
28.45,65.22,118.26,8146.46,2025-03-19,18:56:00,10.75,5,0.814646
30.69,67.24,118.33,10428.6,2025-03-19,19:00:00,10.43,5,1.0428600000000001
28.4,76.59,118.39,5785.58,2025-03-19,19:04:00,9.85,5,0.578558
32.59,63.0,118.46,9594.06,2025-03-19,19:08:00,9.92,5,0.959406
27.71,77.95,118.53,15122.23,2025-03-19,19:12:00,10.47,5,1.5122229999999999
23.24,79.06,118.59,8817.44,2025-03-19,19:16:00,10.7,5,0.8817440000000001
28.29,63.54,118.66,15186.9,2025-03-19,19:20:00,9.41,5,1.5186899999999999
30.5,66.69,118.73,8917.31,2025-03-19,19:24:00,9.25,5,0.8917309999999999
31.63,64.51,118.79,10509.54,2025-03-19,19:28:00,9.95,5,1.0509540000000002
29.11,62.31,118.86,21000.97,2025-03-19,19:32:00,10.13,5,2.1000970000000003
29.39,63.88,118.93,6199.53,2025-03-19,19:36:00,10.05,5,0.619953
29.9,63.01,118.99,7394.06,2025-03-19,19:40:00,10.18,5,0.739406
33.46,60.31,119.06,11506.5,2025-03-19,19:44:00,9.6,5,1.15065
30.74,62.48,119.13,14606.63,2025-03-19,19:48:00,10.44,5,1.4606629999999998
29.01,67.83,119.19,6739.74,2025-03-19,19:52:00,10.54,5,0.673974
34.1,61.0,119.26,13452.86,2025-03-19,19:56:00,10.0,5,1.345286
30.02,71.3,119.33,10191.47,2025-03-19,20:00:00,9.43,5,1.019147
25.85,73.97,119.39,9112.22,2025-03-19,20:04:00,8.24,5,0.911222
27.22,65.66,119.46,6774.99,2025-03-19,20:08:00,9.26,5,0.677499
31.1,73.9,119.53,9834.03,2025-03-19,20:12:00,9.61,5,0.983403
26.42,66.89,119.59,11409.34,2025-03-19,20:16:00,9.82,5,1.1409340000000001
30.96,61.62,119.66,14843.17,2025-03-19,20:20:00,9.28,5,1.484317
28.39,70.41,119.73,6015.39,2025-03-19,20:24:00,9.36,5,0.601539
32.28,76.06,119.79,10506.27,2025-03-19,20:28:00,10.21,5,1.050627
30.24,66.65,119.86,11696.29,2025-03-19,20:32:00,8.77,5,1.169629
26.6,66.89,119.93,11784.72,2025-03-19,20:36:00,8.44,5,1.178472
31.68,54.29,119.99,9995.18,2025-03-19,20:40:00,8.03,5,0.999518
32.54,52.66,120.06,8606.26,2025-03-19,20:44:00,9.66,5,0.860626
27.23,69.21,120.13,4707.42,2025-03-19,20:48:00,8.46,5,0.470742
28.14,70.52,120.19,15776.44,2025-03-19,20:52:00,8.91,5,1.577644
30.71,56.84,120.26,5239.34,2025-03-19,20:56:00,9.45,5,0.523934
31.02,64.58,120.33,8429.56,2025-03-19,21:00:00,9.77,5,0.8429559999999999
34.32,51.95,120.39,11164.19,2025-03-19,21:04:00,8.97,5,1.116419
31.34,58.36,120.46,12906.99,2025-03-19,21:08:00,8.4,5,1.290699
34.31,61.69,120.53,28208.81,2025-03-19,21:12:00,9.03,5,2.820881
29.49,62.02,120.59,13711.94,2025-03-19,21:16:00,8.28,5,1.371194
30.16,71.3,120.66,19778.44,2025-03-19,21:20:00,8.73,5,1.977844
28.2,64.78,120.73,11865.89,2025-03-19,21:24:00,8.02,5,1.186589
28.23,73.21,120.79,7954.31,2025-03-19,21:28:00,8.25,5,0.795431
29.5,77.08,120.86,12995.86,2025-03-19,21:32:00,9.75,5,1.2995860000000001
27.97,64.32,120.93,8288.59,2025-03-19,21:36:00,9.12,5,0.828859
23.93,86.43,120.99,8720.72,2025-03-19,21:40:00,8.2,5,0.872072
27.65,68.59,121.06,12097.26,2025-03-19,21:44:00,8.27,5,1.209726
31.06,60.24,121.13,9043.8,2025-03-19,21:48:00,8.8,5,0.90438
28.98,65.06,121.19,16698.68,2025-03-19,21:52:00,8.19,5,1.6698680000000001
28.9,64.63,121.26,13458.21,2025-03-19,21:56:00,8.96,5,1.345821
27.13,76.31,121.33,8598.77,2025-03-19,22:00:00,7.52,5,0.859877
29.24,72.73,121.39,10583.12,2025-03-19,22:04:00,8.22,5,1.0583120000000001
31.8,68.83,121.46,7003.56,2025-03-19,22:08:00,7.81,5,0.7003560000000001
31.19,56.72,121.53,7245.09,2025-03-19,22:12:00,8.29,5,0.7245090000000001
29.02,67.41,121.59,14855.63,2025-03-19,22:16:00,8.18,5,1.485563
26.48,62.53,121.66,9762.28,2025-03-19,22:20:00,8.09,5,0.9762280000000001
31.62,67.62,121.73,6932.31,2025-03-19,22:24:00,8.24,5,0.693231
30.1,62.42,121.79,11681.05,2025-03-19,22:28:00,8.12,5,1.168105
24.92,75.14,121.86,6167.34,2025-03-19,22:32:00,7.37,5,0.616734
24.26,71.1,121.93,6701.66,2025-03-19,22:36:00,7.83,5,0.670166
24.81,64.01,121.99,8421.14,2025-03-19,22:40:00,7.79,5,0.8421139999999999
26.56,74.59,122.06,10694.19,2025-03-19,22:44:00,7.77,5,1.0694190000000001
29.24,70.96,122.13,8217.94,2025-03-19,22:48:00,8.85,5,0.821794
29.07,67.09,122.19,8669.34,2025-03-19,22:52:00,7.72,5,0.866934
27.87,57.63,122.26,10048.73,2025-03-19,22:56:00,8.48,5,1.004873
26.79,73.57,122.33,12023.9,2025-03-19,23:00:00,6.64,5,1.20239
31.69,58.78,122.39,17924.71,2025-03-19,23:04:00,7.27,5,1.792471
26.89,72.25,122.46,5397.76,2025-03-19,23:08:00,7.39,5,0.539776
26.52,67.77,122.53,8732.1,2025-03-19,23:12:00,8.25,5,0.87321
25.55,69.74,122.59,7674.31,2025-03-19,23:16:00,6.33,5,0.7674310000000001
30.85,66.21,122.66,16401.03,2025-03-19,23:20:00,7.87,5,1.6401029999999999
27.74,64.29,122.73,12293.79,2025-03-19,23:24:00,7.6,5,1.229379
24.09,73.04,122.79,17221.01,2025-03-19,23:28:00,7.56,5,1.7221009999999999
23.71,76.98,122.86,16191.96,2025-03-19,23:32:00,7.14,5,1.6191959999999999
22.52,87.06,122.93,7777.22,2025-03-19,23:36:00,7.28,5,0.777722
25.54,71.31,122.99,20741.51,2025-03-19,23:40:00,7.13,5,2.0741509999999996
22.59,80.3,123.06,10370.2,2025-03-19,23:44:00,6.77,5,1.03702
23.11,69.47,123.13,9413.5,2025-03-19,23:48:00,7.51,5,0.94135
27.44,77.32,123.19,5581.17,2025-03-19,23:52:00,7.05,5,0.558117
26.93,65.56,123.26,11756.17,2025-03-19,23:56:00,6.57,5,1.175617
27.98,67.36,123.33,9580.98,2025-03-20,00:00:00,7.13,5,0.958098
21.91,79.69,123.4,13604.53,2025-03-20,00:04:00,6.77,5,1.3604530000000001
22.69,72.07,123.46,6591.9,2025-03-20,00:08:00,6.6,5,0.6591899999999999
23.28,80.48,123.53,8231.68,2025-03-20,00:12:00,5.93,5,0.823168
27.66,65.2,123.6,7734.61,2025-03-20,00:16:00,6.47,5,0.773461
24.35,77.63,123.66,19582.19,2025-03-20,00:20:00,6.4,5,1.958219
27.71,73.77,123.73,9121.54,2025-03-20,00:24:00,6.8,5,0.9121540000000001
25.16,75.15,123.8,6604.34,2025-03-20,00:28:00,6.41,5,0.660434
23.52,78.26,123.86,5189.91,2025-03-20,00:32:00,7.89,5,0.518991
24.73,85.56,123.93,12173.48,2025-03-20,00:36:00,5.74,5,1.2173479999999999
19.96,82.14,124.0,12848.02,2025-03-20,00:40:00,5.84,5,1.284802
19.15,81.83,124.06,6845.28,2025-03-20,00:44:00,6.14,5,0.684528
23.61,76.27,124.13,9432.38,2025-03-20,00:48:00,6.55,5,0.9432379999999999
22.95,81.93,124.2,16279.0,2025-03-20,00:52:00,6.16,5,1.6279
26.62,81.71,124.26,10319.9,2025-03-20,00:56:00,5.97,5,1.03199
19.83,79.42,124.33,21632.08,2025-03-20,01:00:00,5.63,5,2.163208
23.16,70.69,124.4,7712.92,2025-03-20,01:04:00,6.4,5,0.771292
23.64,80.35,124.46,11830.08,2025-03-20,01:08:00,7.5,5,1.183008
22.76,69.04,124.53,12210.04,2025-03-20,01:12:00,5.56,5,1.221004
24.11,75.13,124.6,7595.7,2025-03-20,01:16:00,6.33,5,0.75957
20.47,80.82,124.66,8472.39,2025-03-20,01:20:00,6.78,5,0.847239
23.23,74.62,124.73,13014.69,2025-03-20,01:24:00,6.02,5,1.301469
22.51,75.99,124.8,10203.3,2025-03-20,01:28:00,6.08,5,1.02033
23.55,66.41,124.86,10382.09,2025-03-20,01:32:00,5.82,5,1.038209
20.02,75.62,124.93,6949.26,2025-03-20,01:36:00,6.71,5,0.694926
18.5,86.94,125.0,8832.59,2025-03-20,01:40:00,6.17,5,0.883259
19.44,70.63,125.06,8544.58,2025-03-20,01:44:00,6.29,5,0.8544579999999999
18.4,81.97,125.13,14778.91,2025-03-20,01:48:00,5.61,5,1.477891
19.22,79.61,125.2,7302.17,2025-03-20,01:52:00,5.97,5,0.730217
19.51,70.78,125.26,11106.43,2025-03-20,01:56:00,5.55,5,1.110643
18.18,91.2,125.33,17059.21,2025-03-20,02:00:00,5.92,5,1.705921
19.84,75.09,125.4,10892.52,2025-03-20,02:04:00,5.29,5,1.089252
17.29,86.81,125.46,11317.73,2025-03-20,02:08:00,6.03,5,1.131773
19.33,78.66,125.53,10554.98,2025-03-20,02:12:00,5.67,5,1.055498
18.31,78.31,125.6,10278.23,2025-03-20,02:16:00,5.12,5,1.027823
18.89,80.49,125.66,11564.63,2025-03-20,02:20:00,5.74,5,1.156463
19.74,78.61,125.73,6971.94,2025-03-20,02:24:00,5.1,5,0.697194
17.94,82.15,125.8,10182.37,2025-03-20,02:28:00,4.6,5,1.018237
17.05,80.49,125.86,7933.52,2025-03-20,02:32:00,5.03,5,0.7933520000000001
17.13,79.24,125.93,8760.95,2025-03-20,02:36:00,4.99,5,0.8760950000000001
20.31,84.56,126.0,16220.52,2025-03-20,02:40:00,4.5,5,1.622052
20.64,79.07,126.06,8581.82,2025-03-20,02:44:00,5.28,5,0.858182
16.89,84.36,126.13,7117.28,2025-03-20,02:48:00,5.19,5,0.711728
17.44,79.38,126.2,13587.7,2025-03-20,02:52:00,4.93,5,1.35877
14.17,96.61,126.26,17133.86,2025-03-20,02:56:00,5.3,5,1.713386
17.05,83.99,126.33,10519.56,2025-03-20,03:00:00,4.66,5,1.051956
14.34,79.01,126.4,17351.17,2025-03-20,03:04:00,4.06,5,1.7351169999999998
16.1,87.23,126.46,9393.85,2025-03-20,03:08:00,4.43,5,0.939385
19.06,77.58,126.53,12637.74,2025-03-20,03:12:00,4.29,5,1.263774
13.74,93.94,126.6,10077.97,2025-03-20,03:16:00,4.48,5,1.0077969999999998
14.78,93.03,126.66,9020.51,2025-03-20,03:20:00,4.67,5,0.902051
14.62,92.68,126.73,9200.56,2025-03-20,03:24:00,5.58,5,0.920056
12.92,88.32,126.8,11699.34,2025-03-20,03:28:00,3.75,5,1.169934
17.82,82.71,126.86,15266.81,2025-03-20,03:32:00,4.92,5,1.526681
16.49,86.51,126.93,14609.65,2025-03-20,03:36:00,3.93,5,1.460965
19.39,85.38,127.0,7376.37,2025-03-20,03:40:00,4.61,5,0.737637
13.63,84.37,127.06,10878.72,2025-03-20,03:44:00,4.02,5,1.087872
11.92,92.59,127.13,6956.76,2025-03-20,03:48:00,4.41,5,0.6956760000000001
17.19,93.56,127.2,9899.12,2025-03-20,03:52:00,5.06,5,0.9899120000000001
14.43,85.68,127.26,16532.18,2025-03-20,03:56:00,3.46,5,1.653218
14.07,88.77,127.33,19636.64,2025-03-20,04:00:00,4.31,5,1.9636639999999999
17.81,96.36,127.4,10832.49,2025-03-20,04:04:00,4.28,5,1.083249
15.04,86.23,127.46,5532.06,2025-03-20,04:08:00,4.57,5,0.5532060000000001
16.36,77.76,127.53,8728.03,2025-03-20,04:12:00,4.05,5,0.8728030000000001
13.16,89.97,127.6,9025.01,2025-03-20,04:16:00,5.69,5,0.902501
12.81,99.14,127.66,7245.68,2025-03-20,04:20:00,4.51,5,0.724568
13.39,95.2,127.73,13859.44,2025-03-20,04:24:00,4.19,5,1.385944
15.32,82.12,127.8,11013.38,2025-03-20,04:28:00,4.01,5,1.101338
13.95,91.16,127.86,13359.2,2025-03-20,04:32:00,4.08,5,1.33592
14.64,87.16,127.93,15259.1,2025-03-20,04:36:00,3.81,5,1.52591
8.37,100.0,128.0,6981.99,2025-03-20,04:40:00,3.76,5,0.698199
9.68,92.41,128.06,20175.28,2025-03-20,04:44:00,2.89,5,2.017528
9.0,98.97,128.13,8916.06,2025-03-20,04:48:00,3.89,5,0.8916059999999999
12.42,100.0,128.2,11598.21,2025-03-20,04:52:00,3.84,5,1.159821
10.26,81.55,128.26,11649.6,2025-03-20,04:56:00,3.68,5,1.16496
16.31,88.5,128.33,8418.55,2025-03-20,05:00:00,3.65,5,0.8418549999999999
12.76,97.45,128.4,6933.17,2025-03-20,05:04:00,3.79,5,0.693317
13.12,82.54,128.46,14598.4,2025-03-20,05:08:00,3.6,5,1.45984
10.39,90.81,128.53,5837.85,2025-03-20,05:12:00,3.37,5,0.583785
10.21,92.72,128.6,8154.58,2025-03-20,05:16:00,3.44,5,0.815458
15.44,83.18,128.66,11714.99,2025-03-20,05:20:00,3.85,5,1.171499
15.79,82.28,128.73,14697.33,2025-03-20,05:24:00,3.92,5,1.469733
12.95,88.7,128.8,11342.17,2025-03-20,05:28:00,2.65,5,1.134217
7.95,100.0,128.86,13252.4,2025-03-20,05:32:00,2.9,5,1.32524
11.06,100.0,128.93,6873.43,2025-03-20,05:36:00,3.52,5,0.687343
12.44,97.86,129.0,7005.26,2025-03-20,05:40:00,3.28,5,0.700526
11.25,98.09,129.06,7889.14,2025-03-20,05:44:00,2.63,5,0.788914
7.37,100.0,129.13,8781.15,2025-03-20,05:48:00,2.94,5,0.878115
15.22,97.33,129.2,12561.7,2025-03-20,05:52:00,3.25,5,1.25617
9.76,96.19,129.26,6054.66,2025-03-20,05:56:00,3.77,5,0.605466
8.66,100.0,129.33,9016.73,2025-03-20,06:00:00,3.95,5,0.901673
11.19,95.33,129.4,9854.92,2025-03-20,06:04:00,1.81,5,0.985492
13.54,88.61,129.46,10686.86,2025-03-20,06:08:00,3.1,5,1.068686
12.12,91.58,129.53,11069.64,2025-03-20,06:12:00,2.32,5,1.1069639999999998
8.38,100.0,129.6,8401.33,2025-03-20,06:16:00,3.16,5,0.840133
7.98,100.0,129.66,13297.87,2025-03-20,06:20:00,1.85,5,1.329787
