temperatura_sensor,humedad_ambiente,tiempo_desde_calibracion,nivel_gas_metano,fecha,hora,nivel_bateria,ciclo_bateria,ID
27.72,50.41,73.49,2039,5/1/2025,13:45:51,48.53,1,32454
27.72,50.4,73.5,2039.5,5/1/2025,13:46:02,48.48,1,32455
27.75,50.41,73.5,2040,5/1/2025,13:46:14,48.44,1,32456
27.71,50.4,73.5,2038.5,5/1/2025,13:46:26,48.39,1,32457
27.73,50.43,73.51,2041.5,5/1/2025,13:46:38,48.34,1,32458
27.69,50.42,73.51,2034.5,5/1/2025,13:46:49,48.3,1,32459
27.71,50.41,73.51,2041.5,5/1/2025,13:47:01,48.25,1,32460
27.72,50.41,73.52,2041,5/1/2025,13:47:13,48.2,1,32461
27.72,50.43,73.52,2040,5/1/2025,13:47:25,48.15,1,32462
27.72,50.42,73.52,2042,5/1/2025,13:47:37,48.11,1,32463
27.74,50.42,73.53,2045.5,5/1/2025,13:47:48,48.06,1,32464
27.73,50.44,73.53,2027.5,5/1/2025,13:48:00,48.02,1,32465
27.75,50.4,73.53,2035,5/1/2025,13:48:12,47.97,1,32466
27.73,50.41,73.54,2039.5,5/1/2025,13:48:24,47.92,1,32467
27.74,50.41,73.54,2037.5,5/1/2025,13:48:36,47.87,1,32468
27.73,50.4,73.54,2041,5/1/2025,13:48:47,47.83,1,32469
27.75,50.4,73.55,2024,5/1/2025,13:48:59,47.78,1,32470
27.74,50.42,73.55,2040,5/1/2025,13:49:11,47.73,1,32471
27.74,50.42,73.55,2040.5,5/1/2025,13:49:23,47.69,1,32472
27.74,50.39,73.56,2040.5,5/1/2025,13:49:35,47.64,1,32473
27.74,50.41,73.56,2040,5/1/2025,13:49:46,47.6,1,32474
27.73,50.43,73.56,2024,5/1/2025,13:49:58,47.55,1,32475
27.73,50.4,73.57,2039,5/1/2025,13:50:10,47.5,1,32476
27.74,50.4,73.57,2029.5,5/1/2025,13:50:22,47.45,1,32477
27.74,50.42,73.57,2034.5,5/1/2025,13:50:34,47.4,1,32478
27.73,50.44,73.58,2040,5/1/2025,13:50:46,47.36,1,32479
27.72,50.46,73.58,2039.5,5/1/2025,13:50:58,47.31,1,32480
27.73,50.46,73.58,2043,5/1/2025,13:51:10,47.26,1,32481
27.73,50.46,73.59,2039.5,5/1/2025,13:51:21,47.22,1,32482
27.72,50.46,73.59,2037,5/1/2025,13:51:33,47.17,1,32483
27.71,50.45,73.59,2037,5/1/2025,13:51:45,47.12,1,32484
27.72,50.47,73.6,2037.5,5/1/2025,13:51:56,47.08,1,32485
27.72,50.48,73.6,2035.5,5/1/2025,13:52:08,47.03,1,32486
27.72,50.47,73.6,2031.5,5/1/2025,13:52:20,46.98,1,32487
27.73,50.49,73.61,2041.5,5/1/2025,13:52:31,46.94,1,32488
27.72,50.46,73.61,2039.5,5/1/2025,13:52:43,46.89,1,32489
27.69,50.45,73.61,2039,5/1/2025,13:52:55,46.85,1,32490
27.71,50.47,73.62,2040,5/1/2025,13:53:07,46.8,1,32491
27.71,50.49,73.62,2037.5,5/1/2025,13:53:19,46.75,1,32492
27.72,50.48,73.62,2037,5/1/2025,13:53:30,46.71,1,32493
27.72,50.5,73.63,2040,5/1/2025,13:53:42,46.66,1,32494
27.72,50.48,73.63,2040,5/1/2025,13:53:54,46.61,1,32495
27.71,50.46,73.63,2029.5,5/1/2025,13:54:06,46.56,1,32496
27.71,50.51,73.64,2032.5,5/1/2025,13:54:17,46.52,1,32497
27.71,50.47,73.64,2037.5,5/1/2025,13:54:29,46.47,1,32498
27.73,50.5,73.64,2032.5,5/1/2025,13:54:41,46.42,1,32499
27.72,50.47,73.65,2035.5,5/1/2025,13:54:53,46.38,1,32500
27.74,50.5,73.65,2033.5,5/1/2025,13:55:04,46.33,1,32501
27.72,50.5,73.65,2031.5,5/1/2025,13:55:16,46.29,1,32502
27.71,50.48,73.66,2035,5/1/2025,13:55:28,46.24,1,32503
27.71,50.49,73.66,2030.5,5/1/2025,13:55:40,46.19,1,32504
27.73,50.51,73.66,2032,5/1/2025,13:55:52,46.14,1,32505
27.7,50.49,73.66,2035.5,5/1/2025,13:56:03,46.1,1,32506
27.71,50.47,73.67,2036.5,5/1/2025,13:56:15,46.05,1,32507
27.72,50.46,73.67,2033,5/1/2025,13:56:27,46,1,32508
27.73,50.48,73.67,2033,5/1/2025,13:56:39,45.96,1,32509
27.73,50.49,73.68,2034.5,5/1/2025,13:56:51,45.91,1,32510
27.73,50.47,73.68,2034.5,5/1/2025,13:57:02,45.87,1,32511
27.71,50.48,73.69,2034.5,5/1/2025,13:57:17,45.81,1,32512
27.72,50.5,73.69,2034.5,5/1/2025,13:57:29,45.76,1,32513
27.72,50.49,73.69,2036.5,5/1/2025,13:57:40,45.71,1,32514
27.72,50.5,73.69,2031,5/1/2025,13:57:52,45.67,1,32515
27.7,50.49,73.7,2026.5,5/1/2025,13:58:04,45.62,1,32516
27.72,50.5,73.7,2034.5,5/1/2025,13:58:15,45.58,1,32517
27.71,50.52,73.7,2027.5,5/1/2025,13:58:27,45.53,1,32518
27.73,50.52,73.71,2029,5/1/2025,13:58:39,45.48,1,32519
27.72,50.51,73.71,2029,5/1/2025,13:58:51,45.43,1,32520
27.72,50.51,73.71,2029.5,5/1/2025,13:59:03,45.38,1,32521
27.71,50.53,73.72,2040,5/1/2025,13:59:14,45.34,1,32522
27.7,50.51,73.72,2031.5,5/1/2025,13:59:26,45.29,1,32523
27.72,50.51,73.72,2032,5/1/2025,13:59:38,45.25,1,32524
27.72,50.51,73.74,2047.5,5/1/2025,14:00:22,45.07,1,32525
27.7,50.53,73.74,2021,5/1/2025,14:00:35,45.02,1,32526
27.71,50.52,73.75,2025.5,5/1/2025,14:00:59,44.92,1,32527
27.7,50.53,73.75,2006,5/1/2025,14:01:16,44.86,1,32528
27.72,50.54,73.76,2024.5,5/1/2025,14:01:28,44.81,1,32529
27.71,50.5,73.76,2017.5,5/1/2025,14:01:39,44.77,1,32530
27.71,50.53,73.76,2025.5,5/1/2025,14:01:51,44.72,1,32531
27.72,50.54,73.76,2025,5/1/2025,14:02:03,44.67,1,32532
27.7,50.55,73.77,2026.5,5/1/2025,14:02:15,44.62,1,32533
27.73,50.55,73.77,2021,5/1/2025,14:02:26,44.58,1,32534
27.7,50.55,73.77,2025,5/1/2025,14:02:38,44.53,1,32535
27.69,50.55,73.78,1987,5/1/2025,14:02:50,44.48,1,32536
27.69,50.58,73.78,2029,5/1/2025,14:03:02,44.44,1,32537
27.69,50.58,73.78,2024,5/1/2025,14:03:14,44.39,1,32538
27.69,50.57,73.79,2021.5,5/1/2025,14:03:26,44.34,1,32539
27.71,50.57,73.79,2034.5,5/1/2025,14:03:37,44.3,1,32540
27.69,50.54,73.79,2024,5/1/2025,14:03:49,44.25,1,32541
27.69,50.56,73.8,2021.5,5/1/2025,14:04:01,44.2,1,32542
27.71,50.55,73.8,2000.5,5/1/2025,14:04:12,44.16,1,32543
27.71,50.54,73.8,2025,5/1/2025,14:04:24,44.11,1,32544
27.7,50.59,73.81,2024,5/1/2025,14:04:36,44.06,1,32545
27.71,50.56,73.81,2022,5/1/2025,14:04:47,44.02,1,32546
27.71,50.53,73.81,2020.5,5/1/2025,14:04:59,43.97,1,32547
27.7,50.56,73.82,2017.5,5/1/2025,14:05:11,43.92,1,32548
27.71,50.57,73.82,2017.5,5/1/2025,14:05:23,43.88,1,32549
27.69,50.57,73.82,2024,5/1/2025,14:05:35,43.83,1,32550
27.68,50.56,73.83,2023,5/1/2025,14:05:46,43.79,1,32551
27.69,50.56,73.83,2018.5,5/1/2025,14:05:58,43.74,1,32552
27.68,50.58,73.83,2010.5,5/1/2025,14:06:10,43.69,1,32553
27.7,50.61,73.84,2017.5,5/1/2025,14:06:22,43.64,1,32554
27.69,50.57,73.84,2013.5,5/1/2025,14:06:33,43.6,1,32555
27.7,50.61,73.84,2022.5,5/1/2025,14:06:45,43.55,1,32556
27.7,50.57,73.85,2017,5/1/2025,14:06:57,43.5,1,32557
27.72,50.59,73.85,2018.5,5/1/2025,14:07:09,43.46,1,32558
27.7,50.59,73.85,2021,5/1/2025,14:07:21,43.41,1,32559
27.69,50.61,73.86,2022,5/1/2025,14:07:33,43.36,1,32560
27.7,50.58,73.86,2017,5/1/2025,14:07:44,43.32,1,32561
27.7,50.59,73.86,2023,5/1/2025,14:07:56,43.27,1,32562
27.71,50.6,73.87,2021.5,5/1/2025,14:08:09,43.22,1,32563
27.69,50.61,73.87,2025.5,5/1/2025,14:08:21,43.17,1,32564
27.7,50.6,73.87,2024,5/1/2025,14:08:33,43.12,1,32565
27.7,50.6,73.88,2013,5/1/2025,14:08:45,43.08,1,32566
27.71,50.6,73.88,2008.5,5/1/2025,14:08:57,43.03,1,32567
27.72,50.63,73.88,2017.5,5/1/2025,14:09:09,42.98,1,32568
27.71,50.64,73.89,2016,5/1/2025,14:09:21,42.93,1,32569
27.72,50.6,73.89,2022.5,5/1/2025,14:09:32,42.89,1,32570
27.69,50.63,73.89,2022,5/1/2025,14:09:44,42.84,1,32571
27.72,50.61,73.9,2016.5,5/1/2025,14:09:56,42.79,1,32572
27.7,50.63,73.9,2029,5/1/2025,14:10:07,42.75,1,32573
27.7,50.66,73.9,2019.5,5/1/2025,14:10:19,42.7,1,32574
27.68,50.66,73.91,2020.5,5/1/2025,14:10:31,42.65,1,32575
27.69,50.67,73.91,2015.5,5/1/2025,14:10:42,42.61,1,32576
27.68,50.66,73.91,2016.5,5/1/2025,14:10:54,42.56,1,32577
27.69,50.69,73.92,2019.5,5/1/2025,14:11:06,42.52,1,32578
27.68,50.67,73.92,2016,5/1/2025,14:11:18,42.47,1,32579
27.7,50.67,73.92,2015,5/1/2025,14:11:30,42.42,1,32580
27.68,50.66,73.93,2013.5,5/1/2025,14:11:42,42.37,1,32581
27.68,50.66,73.93,2013.5,5/1/2025,14:11:53,42.33,1,32582
27.69,50.67,73.93,2016,5/1/2025,14:12:05,42.28,1,32583
27.69,50.65,73.94,2015.5,5/1/2025,14:12:17,42.23,1,32584
27.69,50.68,73.94,2014,5/1/2025,14:12:29,42.19,1,32585
27.69,50.67,73.94,2013.5,5/1/2025,14:12:41,42.14,1,32586
27.69,50.69,73.95,2010.5,5/1/2025,14:12:53,42.09,1,32587
27.67,50.68,73.95,2017.5,5/1/2025,14:13:05,42.04,1,32588
27.7,50.69,73.95,2013.5,5/1/2025,14:13:17,42,1,32589
27.68,50.69,73.96,2008.5,5/1/2025,14:13:32,41.94,1,32590
27.68,50.7,73.96,2011.5,5/1/2025,14:13:45,41.88,1,32591
27.68,50.7,73.96,2014.5,5/1/2025,14:13:56,41.84,1,32592
27.67,50.69,73.97,2008.5,5/1/2025,14:14:08,41.79,1,32593
27.68,50.68,73.97,2014,5/1/2025,14:14:20,41.75,1,32594
27.67,50.69,73.97,2003.5,5/1/2025,14:14:32,41.7,1,32595
27.68,50.71,73.98,2013,5/1/2025,14:14:44,41.65,1,32596
27.68,50.71,73.98,2008,5/1/2025,14:14:56,41.6,1,32597
27.66,50.72,73.98,2013,5/1/2025,14:15:08,41.56,1,32598
27.67,50.73,73.99,2013.5,5/1/2025,14:15:20,41.51,1,32599
27.67,50.72,73.99,2007,5/1/2025,14:15:32,41.46,1,32600
27.66,50.74,73.99,1993,5/1/2025,14:15:44,41.41,1,32601
27.68,50.72,74,2008,5/1/2025,14:15:56,41.37,1,32602
27.66,50.77,74,2007.5,5/1/2025,14:16:08,41.32,1,32603
27.68,50.77,74,2006.5,5/1/2025,14:16:20,41.27,1,32604
27.67,50.75,74.01,2001.5,5/1/2025,14:16:31,41.23,1,32605
27.68,50.75,74.01,2010.5,5/1/2025,14:16:43,41.18,1,32606
27.69,50.76,74.01,2008,5/1/2025,14:16:54,41.13,1,32607
27.68,50.73,74.02,2011.5,5/1/2025,14:17:06,41.09,1,32608
27.71,50.69,74.02,2003.5,5/1/2025,14:17:18,41.04,1,32609
27.72,50.73,74.02,1992,5/1/2025,14:17:30,40.99,1,32610
27.72,50.71,74.03,2007.5,5/1/2025,14:17:42,40.94,1,32611
27.71,50.74,74.03,1986.5,5/1/2025,14:17:53,40.9,1,32612
27.75,50.74,74.03,2007.5,5/1/2025,14:18:05,40.85,1,32613
27.72,50.74,74.04,2006.5,5/1/2025,14:18:17,40.81,1,32614
27.72,50.74,74.04,2007.5,5/1/2025,14:18:28,40.76,1,32615
27.75,50.72,74.04,2006.5,5/1/2025,14:18:40,40.71,1,32616
27.74,50.73,74.04,2001,5/1/2025,14:18:52,40.67,1,32617
27.76,50.73,74.05,2008.5,5/1/2025,14:19:03,40.62,1,32618
27.77,50.73,74.05,2005,5/1/2025,14:19:15,40.58,1,32619
27.78,50.74,74.05,2005.5,5/1/2025,14:19:27,40.53,1,32620
27.78,50.74,74.06,2002.5,5/1/2025,14:19:39,40.48,1,32621
27.79,50.72,74.06,2000,5/1/2025,14:19:51,40.43,1,32622
27.8,50.72,74.06,2002,5/1/2025,14:20:02,40.39,1,32623
27.8,50.73,74.07,2006.5,5/1/2025,14:20:14,40.34,1,32624
27.81,50.73,74.07,2005,5/1/2025,14:20:26,40.29,1,32625
27.81,50.71,74.07,1998,5/1/2025,14:20:38,40.25,1,32626
27.8,50.71,74.08,2002.5,5/1/2025,14:20:50,40.2,1,32627
27.81,50.73,74.08,1999.5,5/1/2025,14:21:02,40.15,1,32628
27.81,50.75,74.08,2004.5,5/1/2025,14:21:13,40.11,1,32629
27.81,50.71,74.09,1996.5,5/1/2025,14:21:25,40.06,1,32630
27.8,50.75,74.09,1984,5/1/2025,14:21:37,40.01,1,32631
27.83,50.75,74.1,2000.5,5/1/2025,14:21:52,39.95,1,32632
27.83,50.77,74.1,1999.5,5/1/2025,14:22:08,39.89,1,32633
27.85,50.72,74.1,1994.5,5/1/2025,14:22:19,39.85,1,32634
27.85,50.72,74.11,1994.5,5/1/2025,14:22:31,39.8,1,32635
27.84,50.68,74.11,2002.5,5/1/2025,14:22:43,39.75,1,32636
27.85,50.71,74.11,1998.5,5/1/2025,14:22:54,39.71,1,32637
27.85,50.7,74.12,1998.5,5/1/2025,14:23:06,39.66,1,32638
27.85,50.74,74.12,1992,5/1/2025,14:23:18,39.61,1,32639
27.88,50.73,74.12,1992.5,5/1/2025,14:23:30,39.56,1,32640
27.91,50.76,74.13,1995,5/1/2025,14:23:41,39.52,1,32641
27.9,50.73,74.13,1954.5,5/1/2025,14:23:53,39.47,1,32642
27.9,50.71,74.13,1992,5/1/2025,14:24:05,39.42,1,32643
27.9,50.77,74.14,1997.5,5/1/2025,14:24:17,39.38,1,32644
27.88,50.85,74.14,1994,5/1/2025,14:24:29,39.33,1,32645
27.87,50.88,74.14,1996.5,5/1/2025,14:24:40,39.29,1,32646
27.88,50.9,74.14,1992,5/1/2025,14:24:52,39.24,1,32647
27.89,50.88,74.15,1992,5/1/2025,14:25:04,39.19,1,32648
27.9,50.82,74.15,1987.5,5/1/2025,14:25:25,39.11,1,32649
27.89,50.47,74.17,2046.5,5/1/2025,14:26:17,38.9,1,32650
27.88,50.35,74.17,1994.5,5/1/2025,14:26:30,38.85,1,32651
27.88,50.34,74.18,2047.5,5/1/2025,14:26:47,38.78,1,32652
27.87,50.26,74.18,1991.5,5/1/2025,14:26:59,38.73,1,32653
27.88,50.23,74.18,1982,5/1/2025,14:27:10,38.69,1,32654
27.87,50.2,74.19,2040,5/1/2025,14:27:48,38.54,1,32655
27.85,50.15,74.2,1989.5,5/1/2025,14:28:00,38.49,1,32656
27.85,50.09,74.2,1991.5,5/1/2025,14:28:15,38.43,1,32657
27.83,50.05,74.2,1992.5,5/1/2025,14:28:26,38.39,1,32658
27.83,50.06,74.21,1989,5/1/2025,14:28:38,38.34,1,32659
27.83,50.04,74.21,1999.5,5/1/2025,14:28:54,38.28,1,32660
27.85,50.07,74.22,1991.5,5/1/2025,14:29:06,38.23,1,32661
27.82,50,74.22,1989,5/1/2025,14:29:17,38.19,1,32662
27.81,49.94,74.22,2003.5,5/1/2025,14:29:32,38.13,1,32663
27.81,49.96,74.23,2008,5/1/2025,14:29:44,38.08,1,32664
27.82,49.86,74.23,1983,5/1/2025,14:29:56,38.03,1,32665
27.8,49.97,74.23,1982.5,5/1/2025,14:30:08,37.98,1,32666
27.79,49.92,74.24,1985.5,5/1/2025,14:30:20,37.94,1,32667
27.79,49.91,74.24,1973.5,5/1/2025,14:30:32,37.89,1,32668
27.78,49.92,74.24,1980.5,5/1/2025,14:30:44,37.84,1,32669
27.79,49.78,74.25,1980.5,5/1/2025,14:30:56,37.79,1,32670
27.77,49.89,74.25,1977,5/1/2025,14:31:07,37.75,1,32671
27.79,49.67,74.26,2038.5,5/1/2025,14:31:48,37.59,1,32672
27.78,49.71,74.26,1983.5,5/1/2025,14:32:00,37.54,1,32673
27.77,49.67,74.27,1960,5/1/2025,14:32:12,37.49,1,32674
27.76,49.59,74.27,1978.5,5/1/2025,14:32:24,37.44,1,32675
27.75,49.64,74.28,1979,5/1/2025,14:32:40,37.38,1,32676
27.75,49.59,74.28,1973.5,5/1/2025,14:32:52,37.33,1,32677
27.76,49.66,74.28,1976,5/1/2025,14:33:04,37.29,1,32678
27.76,49.48,74.29,1979,5/1/2025,14:33:19,37.23,1,32679
27.75,49.42,74.3,2024,5/1/2025,14:34:10,37.02,1,32680
27.76,49.34,74.3,1972.5,5/1/2025,14:34:25,36.96,1,32681
27.75,49.46,74.32,2027,5/1/2025,14:35:05,36.81,1,32682
27.77,49.46,74.32,1966.5,5/1/2025,14:35:18,36.75,1,32683
27.76,49.41,74.32,1967,5/1/2025,14:35:32,36.7,1,32684
27.77,49.53,74.33,1975.5,5/1/2025,14:35:58,36.6,1,32685
27.78,49.53,74.34,2026,5/1/2025,14:36:27,36.48,1,32686
27.77,49.56,74.36,1969.5,5/1/2025,14:37:42,36.18,1,32687
27.81,49.61,74.37,1977.5,5/1/2025,14:38:39,35.96,1,32688
27.81,49.57,74.38,1973,5/1/2025,14:38:51,35.91,1,32689
27.83,49.55,74.38,1971,5/1/2025,14:39:08,35.84,1,32690
27.83,49.55,74.39,1969.5,5/1/2025,14:39:20,35.79,1,32691
27.82,49.44,74.39,1963.5,5/1/2025,14:39:32,35.75,1,32692
27.82,49.34,74.39,1982,5/1/2025,14:39:43,35.7,1,32693
27.83,49.44,74.4,1961,5/1/2025,14:39:55,35.65,1,32694
27.81,49.28,74.4,1958.5,5/1/2025,14:40:07,35.61,1,32695
27.81,49.24,74.4,1967,5/1/2025,14:40:19,35.56,1,32696
27.82,49.2,74.41,1967,5/1/2025,14:40:57,35.41,1,32697
27.83,49.33,74.42,1968.5,5/1/2025,14:41:14,35.34,1,32698
27.82,49.35,74.42,1955,5/1/2025,14:41:26,35.29,1,32699
27.82,49.27,74.42,1960,5/1/2025,14:41:38,35.25,1,32700
27.75,49.29,74.43,1951.5,5/1/2025,14:41:55,35.18,1,32701
27.75,49.29,74.44,2014.5,5/1/2025,14:42:27,35.05,1,32702
27.74,49.44,74.44,1969,5/1/2025,14:42:39,35,1,32703
27.76,49.37,74.44,1953,5/1/2025,14:42:50,34.96,1,32704
27.77,49.28,74.45,1953.5,5/1/2025,14:43:04,34.9,1,32705
27.78,49.3,74.45,1943,5/1/2025,14:43:16,34.86,1,32706
27.79,49.23,74.46,1951.5,5/1/2025,14:43:28,34.81,1,32707
27.8,49.2,74.46,1957.5,5/1/2025,14:43:41,34.76,1,32708
27.79,49.09,74.46,1954.5,5/1/2025,14:43:53,34.71,1,32709
27.8,49.13,74.47,1953.5,5/1/2025,14:44:05,34.66,1,32710
27.8,48.91,74.47,1951.5,5/1/2025,14:44:16,34.62,1,32711
27.8,49.11,74.47,1949.5,5/1/2025,14:44:28,34.57,1,32712
27.8,49.1,74.47,1960.5,5/1/2025,14:44:40,34.52,1,32713
27.79,49.05,74.48,1948,5/1/2025,14:44:52,34.48,1,32714
27.81,49.08,74.48,1950.5,5/1/2025,14:45:04,34.43,1,32715
27.81,49.05,74.48,1939,5/1/2025,14:45:15,34.38,1,32716
27.8,49.1,74.49,1941.5,5/1/2025,14:45:27,34.34,1,32717
27.8,49.13,74.49,1952.5,5/1/2025,14:45:39,34.29,1,32718
27.81,49.05,74.49,1937,5/1/2025,14:45:51,34.24,1,32719
27.81,49.05,74.5,1961.5,5/1/2025,14:46:03,34.19,1,32720
27.81,48.9,74.5,1948.5,5/1/2025,14:46:14,34.15,1,32721
27.81,48.95,74.5,1950,5/1/2025,14:46:26,34.1,1,32722
27.83,48.91,74.51,1960,5/1/2025,14:46:38,34.06,1,32723
27.82,48.9,74.51,1944,5/1/2025,14:46:49,34.01,1,32724
27.83,48.97,74.51,1947.5,5/1/2025,14:47:01,33.96,1,32725
27.83,48.91,74.52,1947.5,5/1/2025,14:47:13,33.92,1,32726
27.82,48.89,74.52,1949,5/1/2025,14:47:24,33.87,1,32727
27.85,49,74.52,1935.5,5/1/2025,14:47:36,33.83,1,32728
27.85,49.01,74.53,1948.5,5/1/2025,14:47:48,33.78,1,32729
27.86,48.98,74.53,1941,5/1/2025,14:48:00,33.73,1,32730
27.84,49.05,74.53,1945.5,5/1/2025,14:48:11,33.69,1,32731
27.84,49.09,74.54,1943.5,5/1/2025,14:48:23,33.64,1,32732
27.85,48.99,74.54,1950,5/1/2025,14:48:35,33.59,1,32733
27.84,48.95,74.54,1935,5/1/2025,14:48:47,33.54,1,32734
27.84,48.93,74.55,1938,5/1/2025,14:48:59,33.5,1,32735
27.83,48.86,74.55,1910,5/1/2025,14:49:11,33.45,1,32736
27.84,48.9,74.55,1944,5/1/2025,14:49:23,33.4,1,32737
27.83,48.92,74.56,1937,5/1/2025,14:49:35,33.35,1,32738
27.83,48.88,74.56,1936,5/1/2025,14:49:47,33.31,1,32739
27.81,48.95,74.56,1944,5/1/2025,14:49:59,33.26,1,32740
27.8,48.91,74.57,1938.5,5/1/2025,14:50:11,33.21,1,32741
27.82,48.78,74.57,1941,5/1/2025,14:50:23,33.16,1,32742
27.8,48.67,74.57,1931.5,5/1/2025,14:50:35,33.12,1,32743
27.81,48.7,74.58,1906.5,5/1/2025,14:50:46,33.07,1,32744
27.82,48.68,74.58,1931,5/1/2025,14:50:58,33.02,1,32745
27.81,48.7,74.58,1937,5/1/2025,14:51:13,32.96,1,32746
27.8,48.54,74.59,1935.5,5/1/2025,14:51:25,32.92,1,32747
27.8,48.55,74.59,1936,5/1/2025,14:51:37,32.87,1,32748
27.79,48.57,74.59,1928,5/1/2025,14:51:49,32.82,1,32749
27.79,48.47,74.6,1922.5,5/1/2025,14:52:00,32.78,1,32750
27.77,48.47,74.6,1926.5,5/1/2025,14:52:12,32.73,1,32751
27.75,48.58,74.6,1929,5/1/2025,14:52:24,32.68,1,32752
27.75,48.52,74.61,1927.5,5/1/2025,14:52:36,32.63,1,32753
27.73,48.5,74.61,1920,5/1/2025,14:52:48,32.59,1,32754
27.74,48.57,74.61,1928,5/1/2025,14:52:59,32.54,1,32755
27.73,48.62,74.62,1923.5,5/1/2025,14:53:11,32.5,1,32756
27.71,48.59,74.62,1926.5,5/1/2025,14:53:25,32.44,1,32757
27.7,48.54,74.62,1922,5/1/2025,14:53:37,32.39,1,32758
27.7,48.52,74.63,1919,5/1/2025,14:53:48,32.35,1,32759
27.7,48.4,74.63,1907,5/1/2025,14:54:00,32.3,1,32760
27.69,48.58,74.63,1887.5,5/1/2025,14:54:12,32.25,1,32761
27.68,48.67,74.64,1928.5,5/1/2025,14:54:24,32.21,1,32762
27.67,48.6,74.64,1911.5,5/1/2025,14:54:36,32.16,1,32763
27.67,48.51,74.64,1909.5,5/1/2025,14:54:47,32.12,1,32764
27.65,48.58,74.65,1930.5,5/1/2025,14:54:59,32.07,1,32765
27.64,48.57,74.65,1912,5/1/2025,14:55:14,32.01,1,32766
27.64,48.7,74.65,1899.5,5/1/2025,14:55:26,31.96,1,32767
27.61,48.84,74.66,1926.5,5/1/2025,14:55:38,31.91,1,32768
27.59,48.96,74.66,1911,5/1/2025,14:55:52,31.86,1,32769
27.6,48.86,74.66,1913,5/1/2025,14:56:03,31.81,1,32770
27.58,48.69,74.67,1913,5/1/2025,14:56:15,31.77,1,32771
27.58,48.57,74.67,1910.5,5/1/2025,14:56:27,31.72,1,32772
27.57,48.67,74.67,1911,5/1/2025,14:56:39,31.67,1,32773
27.57,48.58,74.68,1864.5,5/1/2025,14:56:51,31.62,1,32774
27.54,48.44,74.68,1907.5,5/1/2025,14:57:04,31.57,1,32775
27.57,48.39,74.68,1903.5,5/1/2025,14:57:15,31.53,1,32776
27.55,48.31,74.69,1901.5,5/1/2025,14:57:27,31.48,1,32777
27.53,48.36,74.69,1889.5,5/1/2025,14:57:39,31.43,1,32778
27.52,48.46,74.69,1894.5,5/1/2025,14:57:51,31.38,1,32779
27.52,48.33,74.7,1900.5,5/1/2025,14:58:02,31.34,1,32780
27.52,48.27,74.7,1899,5/1/2025,14:58:14,31.29,1,32781
27.52,48.08,74.7,1879.5,5/1/2025,14:58:26,31.25,1,32782
27.51,48.17,74.71,1896,5/1/2025,14:58:41,31.19,1,32783
27.49,48.16,74.71,1902,5/1/2025,14:58:53,31.14,1,32784
27.49,48.26,74.72,1891.5,5/1/2025,14:59:05,31.09,1,32785
27.48,48.22,74.72,1888.5,5/1/2025,14:59:17,31.04,1,32786
27.46,48.16,74.72,1856,5/1/2025,14:59:28,31,1,32787
27.47,48.39,74.72,1887.5,5/1/2025,14:59:40,30.95,1,32788
27.47,48.37,74.73,1884.5,5/1/2025,14:59:52,30.9,1,32789
27.46,48.25,74.73,1880,5/1/2025,15:00:04,30.86,1,32790
27.43,48.23,74.74,1887.5,5/1/2025,15:00:17,30.81,1,32791
27.44,48.3,74.74,1869,5/1/2025,15:00:29,30.76,1,32792
27.44,48.22,74.74,1880.5,5/1/2025,15:00:41,30.71,1,32793
27.42,48.47,74.74,1886,5/1/2025,15:00:52,30.67,1,32794
27.4,48.29,74.75,1853.5,5/1/2025,15:01:04,30.62,1,32795
27.4,48.26,74.75,1879,5/1/2025,15:01:16,30.57,1,32796
27.4,48.03,74.76,1880,5/1/2025,15:01:31,30.51,1,32797
27.38,48.12,74.76,1879,5/1/2025,15:01:43,30.46,1,32798
27.4,48.05,74.76,1888,5/1/2025,15:01:56,30.41,1,32799
27.37,47.53,74.77,1870,5/1/2025,15:02:08,30.37,1,32800
27.35,47.77,74.77,1855,5/1/2025,15:02:24,30.3,1,32801
27.33,47.77,74.77,1865,5/1/2025,15:02:36,30.25,1,32802
27.32,47.83,74.78,1861.5,5/1/2025,15:02:48,30.21,1,32803
27.31,47.82,74.78,1864,5/1/2025,15:03:00,30.16,1,32804
27.27,47.86,74.78,1860,5/1/2025,15:03:12,30.11,1,32805
27.27,48.07,74.79,1856,5/1/2025,15:03:24,30.06,1,32806
27.26,48.07,74.79,1848,5/1/2025,15:03:36,30.02,1,32807
27.25,48.2,74.79,1850.5,5/1/2025,15:03:51,29.96,1,32808
27.24,48.13,74.8,1862.5,5/1/2025,15:04:05,29.9,1,32809
27.25,47.9,74.8,1853.5,5/1/2025,15:04:17,29.85,1,32810
27.22,47.86,74.81,1847,5/1/2025,15:04:29,29.81,1,32811
27.25,47.51,74.81,1838.5,5/1/2025,15:04:40,29.76,1,32812
27.21,47.8,74.81,1847.5,5/1/2025,15:04:52,29.71,1,32813
27.21,47.76,74.82,1840,5/1/2025,15:05:04,29.67,1,32814
27.18,47.87,74.82,1888,5/1/2025,15:05:31,29.56,1,32815
27.16,48.03,74.83,1824.5,5/1/2025,15:05:46,29.5,1,32816
27.15,48.14,74.83,1830.5,5/1/2025,15:06:00,29.44,1,32817
27.14,48.13,74.83,1827.5,5/1/2025,15:06:11,29.4,1,32818
