temperatura_sensor,humedad_ambiente,tiempo_desde_calibracion,nivel_gas_metano,fecha,hora,nivel_bateria,ciclo_bateria
11.13,90.73,96.51,0.63,2025-02-08,07:52:00,25.65,4
8.36,98.53,96.58,0.4,2025-02-08,07:56:00,25.6,4
11.12,88.52,96.65,1.11,2025-02-08,08:00:00,24.98,4
10.23,100.0,96.72,0.94,2025-02-08,08:04:00,25.62,4
8.09,91.58,96.78,1.09,2025-02-08,08:08:00,25.55,4
11.23,92.51,96.85,0.46,2025-02-08,08:12:00,25.42,4
10.14,87.41,96.92,1.7,2025-02-08,08:16:00,25.65,4
7.94,100.0,96.98,1.15,2025-02-08,08:20:00,25.69,4
8.11,100.0,97.05,0.53,2025-02-08,08:24:00,25.86,4
11.03,87.49,97.12,0.49,2025-02-08,08:28:00,25.85,4
12.13,93.43,97.18,0.69,2025-02-08,08:32:00,25.84,4
10.69,92.49,97.25,1.48,2025-02-08,08:36:00,25.82,4
11.93,94.66,97.32,1.63,2025-02-08,08:40:00,25.56,4
12.65,98.91,97.38,1.09,2025-02-08,08:44:00,25.41,4
9.77,97.27,97.45,0.65,2025-02-08,08:48:00,25.8,4
10.59,90.29,97.52,0.58,2025-02-08,08:52:00,25.63,4
11.64,89.09,97.58,0.83,2025-02-08,08:56:00,24.5,4
8.05,96.16,97.65,0.64,2025-02-08,09:00:00,25.1,4
12.46,87.68,97.72,1.45,2025-02-08,09:04:00,24.24,4
13.16,94.06,97.78,1.13,2025-02-08,09:08:00,24.18,4
9.01,100.0,97.85,0.68,2025-02-08,09:12:00,24.79,4
16.28,91.87,97.92,0.42,2025-02-08,09:16:00,24.94,4
12.19,89.59,97.98,0.6,2025-02-08,09:20:00,24.74,4
10.36,100.0,98.05,0.83,2025-02-08,09:24:00,24.02,4
6.57,100.0,98.12,0.77,2025-02-08,09:28:00,25.25,4
10.61,87.45,98.18,0.5,2025-02-08,09:32:00,24.46,4
11.71,90.0,98.25,1.25,2025-02-08,09:36:00,25.01,4
11.55,92.13,98.32,0.76,2025-02-08,09:40:00,24.38,4
8.39,100.0,98.38,0.71,2025-02-08,09:44:00,24.42,4
9.77,100.0,98.45,1.14,2025-02-08,09:48:00,24.84,4
12.53,82.55,98.52,0.85,2025-02-08,09:52:00,24.4,4
12.44,87.99,98.58,0.88,2025-02-08,09:56:00,24.62,4
13.22,95.89,98.65,1.03,2025-02-08,10:00:00,24.62,4
11.67,88.24,98.72,1.49,2025-02-08,10:04:00,23.72,4
11.46,96.81,98.78,1.17,2025-02-08,10:08:00,24.63,4
12.64,93.91,98.85,0.54,2025-02-08,10:12:00,23.87,4
11.9,96.04,98.92,2.67,2025-02-08,10:16:00,23.74,4
8.75,100.0,98.98,0.86,2025-02-08,10:20:00,23.88,4
14.95,85.44,99.05,0.41,2025-02-08,10:24:00,24.61,4
13.86,87.89,99.12,0.62,2025-02-08,10:28:00,23.35,4
12.97,88.82,99.18,0.61,2025-02-08,10:32:00,24.43,4
9.49,96.89,99.25,1.53,2025-02-08,10:36:00,24.23,4
14.01,78.32,99.32,0.94,2025-02-08,10:40:00,24.05,4
11.58,95.05,99.38,0.91,2025-02-08,10:44:00,24.09,4
14.23,97.27,99.45,0.96,2025-02-08,10:48:00,23.77,4
13.78,90.32,99.52,1.11,2025-02-08,10:52:00,24.21,4
12.13,91.2,99.58,1.07,2025-02-08,10:56:00,23.61,4
15.03,87.82,99.65,0.6,2025-02-08,11:00:00,22.96,4
10.67,96.65,99.72,1.76,2025-02-08,11:04:00,23.69,4
13.29,95.78,99.78,0.46,2025-02-08,11:08:00,24.08,4
16.63,84.72,99.85,1.58,2025-02-08,11:12:00,23.88,4
14.41,87.55,99.92,0.46,2025-02-08,11:16:00,24.5,4
15.4,80.03,99.98,0.63,2025-02-08,11:20:00,23.41,4
13.87,89.44,100.05,0.89,2025-02-08,11:24:00,23.41,4
13.8,83.29,100.12,0.8,2025-02-08,11:28:00,23.33,4
11.54,89.95,100.18,0.59,2025-02-08,11:32:00,23.01,4
13.81,93.67,100.25,1.11,2025-02-08,11:36:00,23.12,4
15.61,91.69,100.32,0.75,2025-02-08,11:40:00,22.79,4
12.22,93.99,100.38,1.21,2025-02-08,11:44:00,22.11,4
12.63,97.13,100.45,0.67,2025-02-08,11:48:00,22.92,4
15.54,78.44,100.52,0.65,2025-02-08,11:52:00,23.18,4
16.5,93.39,100.58,0.95,2025-02-08,11:56:00,23.43,4
19.03,77.21,100.65,1.32,2025-02-08,12:00:00,22.78,4
14.6,89.6,100.72,2.94,2025-02-08,12:04:00,22.74,4
14.81,84.46,100.78,0.52,2025-02-08,12:08:00,23.49,4
17.12,85.87,100.85,0.85,2025-02-08,12:12:00,22.26,4
16.76,84.95,100.92,1.3,2025-02-08,12:16:00,22.8,4
15.26,92.8,100.98,0.77,2025-02-08,12:20:00,23.31,4
15.88,98.51,101.05,1.36,2025-02-08,12:24:00,22.43,4
14.84,92.15,101.12,4.01,2025-02-08,12:28:00,21.97,4
13.94,88.49,101.18,1.47,2025-02-08,12:32:00,23.55,4
16.15,93.45,101.25,1.25,2025-02-08,12:36:00,23.05,4
19.63,72.08,101.32,0.81,2025-02-08,12:40:00,23.02,4
15.31,84.14,101.38,0.82,2025-02-08,12:44:00,22.51,4
14.04,87.79,101.45,0.68,2025-02-08,12:48:00,22.83,4
15.07,86.01,101.52,0.97,2025-02-08,12:52:00,21.21,4
18.31,78.84,101.58,1.13,2025-02-08,12:56:00,22.19,4
18.27,86.08,101.65,1.24,2025-02-08,13:00:00,22.84,4
20.12,79.81,101.72,0.91,2025-02-08,13:04:00,21.62,4
19.87,79.51,101.78,0.82,2025-02-08,13:08:00,22.1,4
18.52,89.27,101.85,0.9,2025-02-08,13:12:00,22.38,4
19.39,78.68,101.92,0.59,2025-02-08,13:16:00,21.78,4
16.76,89.99,101.98,1.26,2025-02-08,13:20:00,22.13,4
19.81,78.91,102.05,1.24,2025-02-08,13:24:00,22.27,4
18.39,81.15,102.12,0.61,2025-02-08,13:28:00,22.19,4
20.48,75.47,102.18,1.07,2025-02-08,13:32:00,21.79,4
19.79,73.04,102.25,0.53,2025-02-08,13:36:00,21.53,4
18.18,79.42,102.32,1.44,2025-02-08,13:40:00,22.09,4
17.1,75.47,102.38,2.08,2025-02-08,13:44:00,22.02,4
18.48,83.56,102.45,1.1,2025-02-08,13:48:00,21.94,4
20.02,78.39,102.52,1.14,2025-02-08,13:52:00,21.81,4
18.19,88.13,102.58,0.77,2025-02-08,13:56:00,21.88,4
19.69,76.83,102.65,0.82,2025-02-08,14:00:00,22.1,4
22.35,75.19,102.72,1.61,2025-02-08,14:04:00,21.77,4
22.7,82.04,102.78,0.83,2025-02-08,14:08:00,21.61,4
21.48,82.23,102.85,0.86,2025-02-08,14:12:00,21.25,4
23.42,75.55,102.92,0.95,2025-02-08,14:16:00,22.16,4
18.34,77.31,102.98,0.96,2025-02-08,14:20:00,20.86,4
23.64,77.47,103.05,1.78,2025-02-08,14:24:00,21.27,4
18.5,80.81,103.12,1.43,2025-02-08,14:28:00,21.07,4
21.41,75.28,103.18,1.68,2025-02-08,14:32:00,20.37,4
19.94,86.75,103.25,2.1,2025-02-08,14:36:00,21.41,4
23.21,82.51,103.32,1.26,2025-02-08,14:40:00,21.09,4
18.78,77.4,103.39,0.63,2025-02-08,14:44:00,21.16,4
18.55,90.76,103.45,0.69,2025-02-08,14:48:00,21.0,4
20.94,78.14,103.52,1.02,2025-02-08,14:52:00,21.42,4
20.97,82.46,103.59,0.47,2025-02-08,14:56:00,21.44,4
21.45,86.99,103.65,0.83,2025-02-08,15:00:00,20.4,4
21.41,77.08,103.72,1.27,2025-02-08,15:04:00,21.79,4
24.3,74.86,103.79,0.99,2025-02-08,15:08:00,20.74,4
22.92,79.24,103.85,0.78,2025-02-08,15:12:00,21.1,4
26.35,78.37,103.92,1.33,2025-02-08,15:16:00,20.85,4
23.88,74.28,103.99,0.65,2025-02-08,15:20:00,20.77,4
25.35,76.02,104.05,1.46,2025-02-08,15:24:00,20.95,4
24.91,68.77,104.12,1.12,2025-02-08,15:28:00,21.28,4
22.11,69.43,104.19,1.17,2025-02-08,15:32:00,20.96,4
23.03,72.07,104.25,0.78,2025-02-08,15:36:00,20.41,4
26.21,67.27,104.32,1.28,2025-02-08,15:40:00,20.44,4
20.83,83.63,104.39,1.03,2025-02-08,15:44:00,20.15,4
25.51,71.36,104.45,1.38,2025-02-08,15:48:00,20.74,4
24.34,70.44,104.52,2.26,2025-02-08,15:52:00,20.63,4
23.36,70.53,104.59,0.64,2025-02-08,15:56:00,20.12,4
24.47,71.21,104.65,2.12,2025-02-08,16:00:00,20.91,4
28.39,72.0,104.72,1.22,2025-02-08,16:04:00,20.74,4
21.85,72.77,104.79,1.34,2025-02-08,16:08:00,21.06,4
23.01,74.85,104.85,1.69,2025-02-08,16:12:00,19.71,4
21.72,75.52,104.92,1.91,2025-02-08,16:16:00,20.01,4
24.86,74.48,104.99,0.45,2025-02-08,16:20:00,19.91,4
24.63,82.26,105.05,0.83,2025-02-08,16:24:00,21.27,4
26.34,67.23,105.12,1.79,2025-02-08,16:28:00,19.92,4
25.2,73.79,105.19,0.69,2025-02-08,16:32:00,20.5,4
27.2,69.13,105.25,1.01,2025-02-08,16:36:00,20.34,4
24.85,70.39,105.32,0.84,2025-02-08,16:40:00,19.73,4
30.76,64.12,105.39,0.67,2025-02-08,16:44:00,19.76,4
27.92,77.22,105.45,0.66,2025-02-08,16:48:00,19.94,4
27.85,67.88,105.52,1.41,2025-02-08,16:52:00,20.26,4
28.2,67.35,105.59,1.02,2025-02-08,16:56:00,19.5,4
24.98,70.64,105.65,0.58,2025-02-08,17:00:00,19.29,4
26.7,72.03,105.72,0.78,2025-02-08,17:04:00,19.96,4
26.91,64.64,105.79,0.66,2025-02-08,17:08:00,18.87,4
26.49,70.88,105.85,0.62,2025-02-08,17:12:00,19.52,4
26.85,71.95,105.92,1.31,2025-02-08,17:16:00,19.88,4
29.32,61.78,105.99,0.99,2025-02-08,17:20:00,19.52,4
27.65,76.51,106.05,0.92,2025-02-08,17:24:00,18.97,4
28.48,75.09,106.12,0.47,2025-02-08,17:28:00,18.71,4
24.61,84.33,106.19,1.65,2025-02-08,17:32:00,19.76,4
24.59,75.97,106.25,0.54,2025-02-08,17:36:00,19.03,4
26.3,72.62,106.32,0.98,2025-02-08,17:40:00,18.62,4
31.57,62.26,106.39,1.06,2025-02-08,17:44:00,19.59,4
32.4,61.74,106.45,0.79,2025-02-08,17:48:00,19.38,4
30.45,68.97,106.52,1.07,2025-02-08,17:52:00,18.4,4
27.78,68.41,106.59,1.46,2025-02-08,17:56:00,20.14,4
29.51,64.98,106.65,1.01,2025-02-08,18:00:00,18.56,4
31.27,65.89,106.72,0.71,2025-02-08,18:04:00,19.18,4
32.54,58.06,106.79,0.6,2025-02-08,18:08:00,19.73,4
26.61,77.99,106.85,0.57,2025-02-08,18:12:00,19.14,4
29.4,65.95,106.92,1.46,2025-02-08,18:16:00,18.77,4
28.42,71.2,106.99,1.15,2025-02-08,18:20:00,17.88,4
30.31,60.53,107.05,1.26,2025-02-08,18:24:00,19.57,4
29.31,65.82,107.12,0.61,2025-02-08,18:28:00,18.94,4
27.27,67.12,107.19,0.88,2025-02-08,18:32:00,17.75,4
30.13,63.05,107.25,0.48,2025-02-08,18:36:00,19.18,4
28.0,62.31,107.32,0.93,2025-02-08,18:40:00,18.39,4
29.38,71.2,107.39,1.24,2025-02-08,18:44:00,18.18,4
29.54,68.12,107.45,0.83,2025-02-08,18:48:00,17.98,4
32.94,53.5,107.52,1.51,2025-02-08,18:52:00,18.31,4
30.25,63.56,107.59,0.54,2025-02-08,18:56:00,18.58,4
29.48,64.69,107.65,0.99,2025-02-08,19:00:00,17.88,4
31.15,65.27,107.72,0.71,2025-02-08,19:04:00,18.14,4
27.98,67.31,107.79,0.84,2025-02-08,19:08:00,19.72,4
29.98,70.46,107.85,0.87,2025-02-08,19:12:00,18.22,4
31.09,68.19,107.92,0.93,2025-02-08,19:16:00,18.42,4
31.03,74.5,107.99,0.95,2025-02-08,19:20:00,17.41,4
28.82,55.64,108.05,0.7,2025-02-08,19:24:00,17.17,4
30.63,70.89,108.12,0.49,2025-02-08,19:28:00,18.53,4
31.29,67.05,108.19,0.98,2025-02-08,19:32:00,18.34,4
28.13,66.92,108.25,0.84,2025-02-08,19:36:00,18.56,4
28.75,65.59,108.32,0.6,2025-02-08,19:40:00,17.62,4
29.33,65.56,108.39,0.83,2025-02-08,19:44:00,18.24,4
34.65,59.27,108.45,1.05,2025-02-08,19:48:00,16.28,4
28.5,64.55,108.52,0.57,2025-02-08,19:52:00,17.79,4
30.65,56.01,108.59,1.6,2025-02-08,19:56:00,17.98,4
29.29,63.46,108.65,0.74,2025-02-08,20:00:00,17.08,4
28.12,66.49,108.72,0.7,2025-02-08,20:04:00,17.9,4
31.39,65.77,108.79,1.44,2025-02-08,20:08:00,17.24,4
27.16,63.31,108.85,1.62,2025-02-08,20:12:00,17.24,4
32.86,63.92,108.92,1.09,2025-02-08,20:16:00,17.1,4
27.88,62.15,108.99,0.82,2025-02-08,20:20:00,17.98,4
28.61,69.06,109.05,1.02,2025-02-08,20:24:00,16.91,4
31.07,66.16,109.12,1.29,2025-02-08,20:28:00,16.8,4
31.41,62.24,109.19,1.77,2025-02-08,20:32:00,16.62,4
30.34,64.72,109.25,0.71,2025-02-08,20:36:00,16.81,4
28.78,70.31,109.32,0.71,2025-02-08,20:40:00,17.05,4
26.63,67.15,109.39,1.01,2025-02-08,20:44:00,17.22,4
29.6,67.14,109.45,0.85,2025-02-08,20:48:00,16.48,4
28.04,66.18,109.52,0.52,2025-02-08,20:52:00,17.0,4
34.53,65.96,109.59,0.72,2025-02-08,20:56:00,17.07,4
29.93,67.83,109.65,0.65,2025-02-08,21:00:00,16.25,4
27.03,64.23,109.72,2.31,2025-02-08,21:04:00,16.7,4
28.9,75.74,109.79,1.0,2025-02-08,21:08:00,16.58,4
31.03,68.47,109.85,0.7,2025-02-08,21:12:00,16.61,4
31.78,56.3,109.92,1.02,2025-02-08,21:16:00,16.26,4
28.78,59.2,109.99,1.11,2025-02-08,21:20:00,16.41,4
29.1,60.21,110.06,1.02,2025-02-08,21:24:00,16.45,4
30.4,59.49,110.12,0.88,2025-02-08,21:28:00,17.32,4
27.33,69.76,110.19,0.9,2025-02-08,21:32:00,16.36,4
29.83,65.67,110.26,1.21,2025-02-08,21:36:00,16.96,4
29.63,69.22,110.32,1.04,2025-02-08,21:40:00,16.95,4
30.06,63.36,110.39,0.99,2025-02-08,21:44:00,15.54,4
28.83,65.45,110.46,0.92,2025-02-08,21:48:00,16.0,4
25.7,72.01,110.52,0.83,2025-02-08,21:52:00,16.81,4
29.2,71.83,110.59,1.12,2025-02-08,21:56:00,16.15,4
26.91,60.17,110.66,0.98,2025-02-08,22:00:00,15.95,4
32.02,60.68,110.72,0.98,2025-02-08,22:04:00,16.34,4
31.99,68.61,110.79,2.03,2025-02-08,22:08:00,16.45,4
26.1,71.19,110.86,0.62,2025-02-08,22:12:00,15.85,4
26.58,68.66,110.92,0.75,2025-02-08,22:16:00,15.68,4
23.58,70.56,110.99,2.95,2025-02-08,22:20:00,14.59,4
29.56,70.17,111.06,0.83,2025-02-08,22:24:00,15.75,4
26.84,67.33,111.12,0.94,2025-02-08,22:28:00,15.49,4
28.42,64.92,111.19,0.87,2025-02-08,22:32:00,15.13,4
26.69,76.78,111.26,1.1,2025-02-08,22:36:00,15.48,4
24.46,68.08,111.32,0.78,2025-02-08,22:40:00,15.33,4
27.97,76.2,111.39,0.49,2025-02-08,22:44:00,15.57,4
30.01,65.83,111.46,1.49,2025-02-08,22:48:00,15.3,4
27.26,69.24,111.52,0.47,2025-02-08,22:52:00,15.62,4
25.14,73.72,111.59,2.3,2025-02-08,22:56:00,15.44,4
26.77,69.94,111.66,1.2,2025-02-08,23:00:00,15.94,4
27.97,65.4,111.72,0.68,2025-02-08,23:04:00,14.99,4
26.42,72.1,111.79,0.69,2025-02-08,23:08:00,16.1,4
24.49,70.81,111.86,0.5,2025-02-08,23:12:00,15.69,4
30.6,66.24,111.92,0.65,2025-02-08,23:16:00,15.86,4
23.4,86.46,111.99,0.68,2025-02-08,23:20:00,15.19,4
30.84,67.04,112.06,1.31,2025-02-08,23:24:00,14.88,4
25.97,70.1,112.12,1.03,2025-02-08,23:28:00,14.7,4
27.81,69.56,112.19,0.49,2025-02-08,23:32:00,15.8,4
26.31,68.94,112.26,0.5,2025-02-08,23:36:00,15.43,4
23.98,73.11,112.32,0.62,2025-02-08,23:40:00,14.33,4
28.25,67.07,112.39,0.64,2025-02-08,23:44:00,15.27,4
26.68,72.36,112.46,1.74,2025-02-08,23:48:00,14.32,4
25.11,76.87,112.52,0.67,2025-02-08,23:52:00,14.85,4
26.61,80.64,112.59,1.89,2025-02-08,23:56:00,15.06,4
24.73,76.15,112.66,1.08,2025-02-09,00:00:00,15.32,4
20.45,73.85,112.72,1.22,2025-02-09,00:04:00,14.67,4
21.27,71.69,112.79,0.91,2025-02-09,00:08:00,14.43,4
24.5,72.92,112.86,0.65,2025-02-09,00:12:00,14.48,4
23.75,79.38,112.92,1.33,2025-02-09,00:16:00,14.94,4
24.05,72.89,112.99,1.88,2025-02-09,00:20:00,14.75,4
23.39,73.96,113.06,1.21,2025-02-09,00:24:00,14.31,4
21.66,82.0,113.12,1.18,2025-02-09,00:28:00,13.33,4
20.98,78.39,113.19,1.47,2025-02-09,00:32:00,13.0,4
21.89,82.33,113.26,1.2,2025-02-09,00:36:00,14.28,4
24.93,65.08,113.32,0.63,2025-02-09,00:40:00,13.53,4
21.62,79.95,113.39,0.7,2025-02-09,00:44:00,13.81,4
25.17,63.36,113.46,0.99,2025-02-09,00:48:00,13.92,4
20.85,80.06,113.52,2.15,2025-02-09,00:52:00,15.02,4
25.13,76.81,113.59,1.36,2025-02-09,00:56:00,14.0,4
21.56,69.52,113.66,0.75,2025-02-09,01:00:00,14.25,4
21.8,65.82,113.72,1.14,2025-02-09,01:04:00,14.09,4
21.65,81.78,113.79,0.65,2025-02-09,01:08:00,12.58,4
23.24,77.38,113.86,0.85,2025-02-09,01:12:00,13.55,4
22.41,70.89,113.92,1.24,2025-02-09,01:16:00,13.09,4
22.01,78.2,113.99,1.44,2025-02-09,01:20:00,14.52,4
21.4,75.19,114.06,0.71,2025-02-09,01:24:00,12.7,4
20.25,78.72,114.12,0.79,2025-02-09,01:28:00,13.35,4
23.41,73.54,114.19,1.46,2025-02-09,01:32:00,13.38,4
21.22,71.52,114.26,0.85,2025-02-09,01:36:00,12.97,4
22.02,81.48,114.32,0.71,2025-02-09,01:40:00,13.47,4
21.1,73.06,114.39,1.34,2025-02-09,01:44:00,13.35,4
19.68,80.94,114.46,1.06,2025-02-09,01:48:00,13.41,4
25.14,75.55,114.52,1.07,2025-02-09,01:52:00,13.53,4
22.63,71.9,114.59,0.53,2025-02-09,01:56:00,13.35,4
18.92,80.25,114.66,0.65,2025-02-09,02:00:00,13.37,4
23.93,71.56,114.72,0.96,2025-02-09,02:04:00,13.69,4
21.51,86.36,114.79,0.87,2025-02-09,02:08:00,12.26,4
17.29,88.64,114.86,1.3,2025-02-09,02:12:00,13.39,4
21.07,82.2,114.92,0.98,2025-02-09,02:16:00,12.47,4
19.96,91.11,114.99,0.62,2025-02-09,02:20:00,12.63,4
19.29,82.83,115.06,0.79,2025-02-09,02:24:00,12.96,4
20.81,77.1,115.12,0.63,2025-02-09,02:28:00,13.06,4
19.29,73.87,115.19,1.45,2025-02-09,02:32:00,13.07,4
14.42,84.88,115.26,0.84,2025-02-09,02:36:00,12.29,4
15.56,87.46,115.32,0.86,2025-02-09,02:40:00,13.53,4
16.38,90.09,115.39,0.68,2025-02-09,02:44:00,12.46,4
21.91,73.86,115.46,0.59,2025-02-09,02:48:00,12.26,4
19.05,89.34,115.52,0.8,2025-02-09,02:52:00,11.94,4
18.66,74.31,115.59,0.66,2025-02-09,02:56:00,11.84,4
17.63,81.68,115.66,0.46,2025-02-09,03:00:00,11.78,4
15.4,88.92,115.72,0.82,2025-02-09,03:04:00,12.59,4
14.17,89.4,115.79,0.85,2025-02-09,03:08:00,12.68,4
18.9,84.03,115.86,0.76,2025-02-09,03:12:00,11.9,4
20.07,80.54,115.92,0.61,2025-02-09,03:16:00,11.72,4
17.93,86.34,115.99,0.85,2025-02-09,03:20:00,12.14,4
15.43,85.63,116.06,0.88,2025-02-09,03:24:00,12.24,4
15.44,85.34,116.12,0.65,2025-02-09,03:28:00,12.28,4
17.48,79.66,116.19,0.92,2025-02-09,03:32:00,11.62,4
15.7,97.32,116.26,0.62,2025-02-09,03:36:00,11.97,4
15.46,86.42,116.32,1.86,2025-02-09,03:40:00,12.79,4
14.54,90.37,116.39,0.6,2025-02-09,03:44:00,11.36,4
14.13,87.74,116.46,0.47,2025-02-09,03:48:00,11.9,4
15.06,95.36,116.52,0.75,2025-02-09,03:52:00,12.11,4
11.98,91.97,116.59,0.93,2025-02-09,03:56:00,11.33,4
16.24,87.28,116.66,1.7,2025-02-09,04:00:00,12.08,4
11.12,88.97,116.73,0.84,2025-02-09,04:04:00,11.05,4
16.83,93.56,116.79,0.67,2025-02-09,04:08:00,11.99,4
13.5,90.84,116.86,1.1,2025-02-09,04:12:00,11.65,4
14.17,97.73,116.93,0.83,2025-02-09,04:16:00,10.87,4
15.38,83.93,116.99,0.8,2025-02-09,04:20:00,11.88,4
13.55,87.47,117.06,1.07,2025-02-09,04:24:00,11.04,4
12.51,88.61,117.13,1.04,2025-02-09,04:28:00,11.36,4
14.42,86.96,117.19,0.84,2025-02-09,04:32:00,11.71,4
18.1,86.2,117.26,0.87,2025-02-09,04:36:00,10.86,4
15.15,77.04,117.33,1.39,2025-02-09,04:40:00,11.04,4
11.92,91.87,117.39,0.78,2025-02-09,04:44:00,11.82,4
12.6,87.19,117.46,1.44,2025-02-09,04:48:00,10.17,4
12.23,87.22,117.53,0.64,2025-02-09,04:52:00,11.87,4
10.99,95.86,117.59,0.8,2025-02-09,04:56:00,10.38,4
14.13,90.31,117.66,1.08,2025-02-09,05:00:00,10.71,4
12.15,96.08,117.73,1.18,2025-02-09,05:04:00,11.16,4
13.32,91.95,117.79,0.87,2025-02-09,05:08:00,11.27,4
7.34,99.89,117.86,1.01,2025-02-09,05:12:00,11.07,4
13.83,86.46,117.93,0.95,2025-02-09,05:16:00,10.9,4
11.16,88.63,117.99,1.49,2025-02-09,05:20:00,10.61,4
10.22,97.67,118.06,1.57,2025-02-09,05:24:00,11.56,4
9.44,94.55,118.13,0.7,2025-02-09,05:28:00,11.12,4
10.17,96.74,118.19,1.78,2025-02-09,05:32:00,11.28,4
11.05,93.4,118.26,0.56,2025-02-09,05:36:00,10.43,4
13.59,79.4,118.33,0.94,2025-02-09,05:40:00,9.43,4
10.82,96.18,118.39,0.87,2025-02-09,05:44:00,11.06,4
13.58,86.5,118.46,0.64,2025-02-09,05:48:00,10.68,4
12.1,96.17,118.53,1.73,2025-02-09,05:52:00,10.54,4
15.07,78.11,118.59,1.79,2025-02-09,05:56:00,10.12,4
10.34,100.0,118.66,0.57,2025-02-09,06:00:00,10.18,4
12.08,88.9,118.73,0.57,2025-02-09,06:04:00,10.01,4
13.67,91.85,118.79,2.19,2025-02-09,06:08:00,10.29,4
12.35,87.91,118.86,2.02,2025-02-09,06:12:00,9.65,4
10.67,91.11,118.93,0.89,2025-02-09,06:16:00,10.55,4
9.96,98.48,118.99,1.42,2025-02-09,06:20:00,11.14,4
6.98,98.52,119.06,0.82,2025-02-09,06:24:00,9.78,4
10.32,93.86,119.13,2.1,2025-02-09,06:28:00,9.23,4
8.88,100.0,119.19,1.32,2025-02-09,06:32:00,9.93,4
9.58,96.57,119.26,0.57,2025-02-09,06:36:00,10.09,4
10.71,96.18,119.33,1.17,2025-02-09,06:40:00,10.11,4
7.42,95.74,119.39,0.86,2025-02-09,06:44:00,10.64,4
8.5,100.0,119.46,0.61,2025-02-09,06:48:00,10.2,4
11.21,93.74,119.53,1.31,2025-02-09,06:52:00,8.84,4
7.86,100.0,119.59,0.86,2025-02-09,06:56:00,9.08,4
10.25,96.44,119.66,0.89,2025-02-09,07:00:00,9.85,4
7.49,100.0,119.73,0.79,2025-02-09,07:04:00,9.38,4
11.31,95.56,119.79,0.74,2025-02-09,07:08:00,10.32,4
11.53,86.9,119.86,1.87,2025-02-09,07:12:00,9.04,4
12.65,88.05,119.93,1.88,2025-02-09,07:16:00,9.94,4
12.64,92.17,119.99,1.17,2025-02-09,07:20:00,9.09,4
10.67,95.98,120.06,0.88,2025-02-09,07:24:00,9.5,4
6.57,93.51,120.13,2.17,2025-02-09,07:28:00,8.91,4
10.08,89.92,120.19,1.17,2025-02-09,07:32:00,9.55,4
10.97,99.01,120.26,0.9,2025-02-09,07:36:00,9.76,4
10.28,100.0,120.33,0.71,2025-02-09,07:40:00,9.31,4
13.35,81.7,120.39,1.93,2025-02-09,07:44:00,10.09,4
12.61,92.38,120.46,1.0,2025-02-09,07:48:00,8.73,4
10.06,95.15,120.53,1.74,2025-02-09,07:52:00,9.09,4
11.49,97.82,120.59,1.49,2025-02-09,07:56:00,9.42,4
7.07,100.0,120.66,1.73,2025-02-09,08:00:00,8.47,4
10.38,98.58,120.73,0.55,2025-02-09,08:04:00,8.93,4
7.48,87.38,120.79,1.65,2025-02-09,08:08:00,9.18,4
9.66,95.48,120.86,0.65,2025-02-09,08:12:00,9.27,4
8.67,92.47,120.93,0.7,2025-02-09,08:16:00,9.33,4
8.74,92.49,120.99,1.23,2025-02-09,08:20:00,8.28,4
8.43,91.22,121.06,1.16,2025-02-09,08:24:00,8.81,4
9.27,97.23,121.13,1.1,2025-02-09,08:28:00,7.96,4
8.95,98.24,121.19,0.69,2025-02-09,08:32:00,8.21,4
11.39,96.07,121.26,0.6,2025-02-09,08:36:00,8.43,4
9.62,93.55,121.33,1.74,2025-02-09,08:40:00,9.05,4
10.09,100.0,121.39,1.2,2025-02-09,08:44:00,8.69,4
10.8,89.14,121.46,0.98,2025-02-09,08:48:00,8.4,4
10.83,86.59,121.53,1.94,2025-02-09,08:52:00,8.56,4
8.16,98.86,121.59,1.52,2025-02-09,08:56:00,8.55,4
9.81,91.86,121.66,1.6,2025-02-09,09:00:00,8.42,4
10.86,96.37,121.73,1.11,2025-02-09,09:04:00,7.9,4
8.68,93.7,121.79,0.57,2025-02-09,09:08:00,7.67,4
8.5,94.35,121.86,0.64,2025-02-09,09:12:00,7.99,4
8.2,94.4,121.93,0.59,2025-02-09,09:16:00,7.65,4
11.01,89.83,121.99,0.79,2025-02-09,09:20:00,8.31,4
10.08,94.88,122.06,1.36,2025-02-09,09:24:00,8.72,4
10.43,95.56,122.13,0.82,2025-02-09,09:28:00,8.19,4
7.23,95.48,122.19,1.16,2025-02-09,09:32:00,6.96,4
11.01,87.64,122.26,0.76,2025-02-09,09:36:00,7.5,4
11.18,95.73,122.33,0.96,2025-02-09,09:40:00,7.78,4
11.54,94.63,122.39,0.76,2025-02-09,09:44:00,7.0,4
13.97,92.61,122.46,1.01,2025-02-09,09:48:00,7.69,4
9.65,90.31,122.53,0.81,2025-02-09,09:52:00,7.86,4
12.23,87.52,122.59,0.77,2025-02-09,09:56:00,8.28,4
12.01,96.1,122.66,1.12,2025-02-09,10:00:00,8.44,4
12.34,95.97,122.73,0.52,2025-02-09,10:04:00,6.89,4
10.9,91.61,122.79,1.25,2025-02-09,10:08:00,7.38,4
13.14,85.53,122.86,1.09,2025-02-09,10:12:00,7.34,4
10.25,91.12,122.93,1.46,2025-02-09,10:16:00,6.99,4
10.87,88.87,122.99,1.07,2025-02-09,10:20:00,7.35,4
