temperatura_sensor,humedad_ambiente,tiempo_desde_calibracion,nivel_gas_metano,fecha,hora,nivel_bateria,ciclo_bateria,ID,horas_operacion,ciclo_operacion,fecha_ultima_calibracion,hora_ultima_calibracion
27.16,53.57,24.18,1800,4/6/2025,2:30:20,11.09,1,7020,1457.35,3,4/4/2025,9:09:35
27.17,53.57,24.18,1814,4/6/2025,2:30:31,11.08,1,7021,1457.35,3,4/4/2025,9:09:35
27.17,53.64,24.18,1800,4/6/2025,2:30:43,11.06,1,7022,1457.35,3,4/4/2025,9:09:35
27.15,53.64,24.19,1808,4/6/2025,2:30:55,11.04,1,7023,1457.36,3,4/4/2025,9:09:35
27.16,53.61,24.19,1799.5,4/6/2025,2:31:07,11.02,1,7024,1457.36,3,4/4/2025,9:09:35
27.17,53.63,24.19,1791,4/6/2025,2:31:19,11.01,1,7025,1457.36,3,4/4/2025,9:09:35
27.14,53.59,24.2,1800,4/6/2025,2:31:31,10.99,1,7026,1457.37,3,4/4/2025,9:09:35
27.14,53.57,24.2,1800,4/6/2025,2:31:43,10.97,1,7027,1457.37,3,4/4/2025,9:09:35
27.15,53.6,24.2,1817,4/6/2025,2:31:55,10.95,1,7028,1457.37,3,4/4/2025,9:09:35
27.14,53.57,24.21,1799.5,4/6/2025,2:32:07,10.93,1,7029,1457.38,3,4/4/2025,9:09:35
27.15,53.55,24.21,1805.5,4/6/2025,2:32:19,10.92,1,7030,1457.38,3,4/4/2025,9:09:35
27.16,53.57,24.21,1815.5,4/6/2025,2:32:31,10.9,1,7031,1457.38,3,4/4/2025,9:09:35
27.17,53.52,24.22,1809.5,4/6/2025,2:32:43,10.88,1,7032,1457.39,3,4/4/2025,9:09:35
27.17,53.56,24.22,1821.5,4/6/2025,2:32:55,10.86,1,7033,1457.39,3,4/4/2025,9:09:35
27.17,53.57,24.22,1816,4/6/2025,2:33:06,10.85,1,7034,1457.39,3,4/4/2025,9:09:35
27.19,53.57,24.23,1815.5,4/6/2025,2:33:20,10.83,1,7035,1457.4,3,4/4/2025,9:09:35
27.2,53.55,24.23,1827.5,4/6/2025,2:33:32,10.81,1,7036,1457.4,3,4/4/2025,9:09:35
27.18,53.51,24.23,1833.5,4/6/2025,2:33:44,10.79,1,7037,1457.4,3,4/4/2025,9:09:35
27.2,53.51,24.24,1829.5,4/6/2025,2:33:56,10.78,1,7038,1457.41,3,4/4/2025,9:09:35
27.2,53.48,24.24,1835,4/6/2025,2:34:08,10.76,1,7039,1457.41,3,4/4/2025,9:09:35
27.19,53.53,24.24,1831,4/6/2025,2:34:19,10.74,1,7040,1457.41,3,4/4/2025,9:09:35
27.2,53.49,24.25,1861,4/6/2025,2:34:31,10.72,1,7041,1457.42,3,4/4/2025,9:09:35
27.2,53.46,24.25,1831,4/6/2025,2:34:43,10.71,1,7042,1457.42,3,4/4/2025,9:09:35
27.23,53.43,24.25,1813.5,4/6/2025,2:34:55,10.69,1,7043,1457.42,3,4/4/2025,9:09:35
27.2,53.42,24.26,1824,4/6/2025,2:35:07,10.67,1,7044,1457.43,3,4/4/2025,9:09:35
27.21,53.44,24.26,1824,4/6/2025,2:35:19,10.65,1,7045,1457.43,3,4/4/2025,9:09:35
27.21,53.42,24.26,1831,4/6/2025,2:35:31,10.63,1,7046,1457.43,3,4/4/2025,9:09:35
27.23,53.38,24.27,1829,4/6/2025,2:35:43,10.62,1,7047,1457.44,3,4/4/2025,9:09:35
27.22,53.35,24.27,1831,4/6/2025,2:35:55,10.6,1,7048,1457.44,3,4/4/2025,9:09:35
27.21,53.33,24.27,1835.5,4/6/2025,2:36:07,10.58,1,7049,1457.44,3,4/4/2025,9:09:35
27.22,53.34,24.28,1829,4/6/2025,2:36:20,10.56,1,7050,1457.45,3,4/4/2025,9:09:35
27.23,53.4,24.28,1810.5,4/6/2025,2:36:32,10.55,1,7051,1457.45,3,4/4/2025,9:09:35
27.22,53.38,24.28,1832,4/6/2025,2:36:44,10.53,1,7052,1457.45,3,4/4/2025,9:09:35
27.22,53.36,24.29,1831.5,4/6/2025,2:36:56,10.51,1,7053,1457.46,3,4/4/2025,9:09:35
27.2,53.4,24.29,1826.5,4/6/2025,2:37:08,10.49,1,7054,1457.46,3,4/4/2025,9:09:35
27.21,53.39,24.29,1829.5,4/6/2025,2:37:19,10.48,1,7055,1457.46,3,4/4/2025,9:09:35
27.19,53.41,24.3,1828.5,4/6/2025,2:37:31,10.46,1,7056,1457.47,3,4/4/2025,9:09:35
27.18,53.44,24.3,1832.5,4/6/2025,2:37:43,10.44,1,7057,1457.47,3,4/4/2025,9:09:35
27.19,53.45,24.3,1819.5,4/6/2025,2:37:55,10.42,1,7058,1457.47,3,4/4/2025,9:09:35
27.19,53.48,24.31,1829,4/6/2025,2:38:07,10.41,1,7059,1457.48,3,4/4/2025,9:09:35
27.2,53.48,24.31,1823.5,4/6/2025,2:38:19,10.39,1,7060,1457.48,3,4/4/2025,9:09:35
27.19,53.45,24.31,1818,4/6/2025,2:38:31,10.37,1,7061,1457.48,3,4/4/2025,9:09:35
27.19,53.44,24.32,1816,4/6/2025,2:38:43,10.35,1,7062,1457.49,3,4/4/2025,9:09:35
27.2,53.43,24.32,1809.5,4/6/2025,2:38:55,10.34,1,7063,1457.49,3,4/4/2025,9:09:35
27.17,53.43,24.32,1800,4/6/2025,2:39:07,10.32,1,7064,1457.49,3,4/4/2025,9:09:35
27.21,53.4,24.33,1813,4/6/2025,2:39:19,10.3,1,7065,1457.5,3,4/4/2025,9:09:35
27.19,53.44,24.33,1811,4/6/2025,2:39:30,10.28,1,7066,1457.5,3,4/4/2025,9:09:35
27.19,53.44,24.33,1806.5,4/6/2025,2:39:42,10.26,1,7067,1457.5,3,4/4/2025,9:09:35
27.2,53.44,24.34,1784.5,4/6/2025,2:39:54,10.25,1,7068,1457.51,3,4/4/2025,9:09:35
27.18,53.45,24.34,1747.5,4/6/2025,2:40:06,10.23,1,7069,1457.51,3,4/4/2025,9:09:35
27.17,53.44,24.34,1789.5,4/6/2025,2:40:18,10.21,1,7070,1457.51,3,4/4/2025,9:09:35
27.17,53.45,24.35,1791.5,4/6/2025,2:40:30,10.19,1,7071,1457.52,3,4/4/2025,9:09:35
27.16,53.49,24.35,1784,4/6/2025,2:40:42,10.18,1,7072,1457.52,3,4/4/2025,9:09:35
27.15,53.53,24.35,1818,4/6/2025,2:40:54,10.16,1,7073,1457.52,3,4/4/2025,9:09:35
27.14,53.55,24.36,1816.5,4/6/2025,2:41:06,10.14,1,7074,1457.53,3,4/4/2025,9:09:35
27.13,53.54,24.36,1817,4/6/2025,2:41:18,10.12,1,7075,1457.53,3,4/4/2025,9:09:35
27.14,53.58,24.36,1816.5,4/6/2025,2:41:30,10.11,1,7076,1457.53,3,4/4/2025,9:09:35
27.13,53.58,24.37,1813,4/6/2025,2:41:42,10.09,1,7077,1457.54,3,4/4/2025,9:09:35
27.14,53.56,24.37,1808.5,4/6/2025,2:41:54,10.07,1,7078,1457.54,3,4/4/2025,9:09:35
27.13,53.6,24.37,1813.5,4/6/2025,2:42:06,10.05,1,7079,1457.54,3,4/4/2025,9:09:35
27.13,53.64,24.38,1816,4/6/2025,2:42:18,10.04,1,7080,1457.55,3,4/4/2025,9:09:35
27.13,53.63,24.38,1824,4/6/2025,2:42:30,10.02,1,7081,1457.55,3,4/4/2025,9:09:35
27.13,53.6,24.38,1824.5,4/6/2025,2:42:42,10,1,7082,1457.55,3,4/4/2025,9:09:35
27.12,53.6,24.39,1817.5,4/6/2025,2:42:54,9.98,1,7083,1457.56,3,4/4/2025,9:09:35
27.13,53.59,24.39,1844,4/6/2025,2:43:06,9.96,1,7084,1457.56,3,4/4/2025,9:09:35
27.12,53.56,24.39,1825,4/6/2025,2:43:17,9.95,1,7085,1457.56,3,4/4/2025,9:09:35
27.13,53.58,24.4,1821,4/6/2025,2:43:29,9.93,1,7086,1457.56,3,4/4/2025,9:09:35
27.12,53.68,24.4,1824,4/6/2025,2:43:41,9.91,1,7087,1457.57,3,4/4/2025,9:09:35
27.13,53.64,24.4,1813.5,4/6/2025,2:43:53,9.89,1,7088,1457.57,3,4/4/2025,9:09:35
27.16,53.61,24.41,1807,4/6/2025,2:44:05,9.88,1,7089,1457.58,3,4/4/2025,9:09:35
27.14,53.57,24.41,1804.5,4/6/2025,2:44:17,9.86,1,7090,1457.58,3,4/4/2025,9:09:35
27.13,53.57,24.41,1809.5,4/6/2025,2:44:29,9.84,1,7091,1457.58,3,4/4/2025,9:09:35
27.15,53.56,24.42,1808.5,4/6/2025,2:44:42,9.82,1,7092,1457.59,3,4/4/2025,9:09:35
27.15,53.56,24.42,1799,4/6/2025,2:44:53,9.81,1,7093,1457.59,3,4/4/2025,9:09:35
27.13,53.62,24.42,1805.5,4/6/2025,2:45:05,9.79,1,7094,1457.59,3,4/4/2025,9:09:35
27.12,53.58,24.43,1805.5,4/6/2025,2:45:17,9.77,1,7095,1457.6,3,4/4/2025,9:09:35
27.13,53.62,24.43,1809.5,4/6/2025,2:45:29,9.75,1,7096,1457.6,3,4/4/2025,9:09:35
27.13,53.68,24.43,1807.5,4/6/2025,2:45:42,9.74,1,7097,1457.6,3,4/4/2025,9:09:35
27.12,53.66,24.44,1811.5,4/6/2025,2:45:54,9.72,1,7098,1457.61,3,4/4/2025,9:09:35
27.12,53.64,24.44,1809.5,4/6/2025,2:46:06,9.7,1,7099,1457.61,3,4/4/2025,9:09:35
27.13,53.65,24.44,1816,4/6/2025,2:46:18,9.68,1,7100,1457.61,3,4/4/2025,9:09:35
27.13,53.64,24.45,1851.5,4/6/2025,2:46:30,9.66,1,7101,1457.62,3,4/4/2025,9:09:35
27.12,53.61,24.45,1805.5,4/6/2025,2:46:42,9.65,1,7102,1457.62,3,4/4/2025,9:09:35
27.12,53.58,24.45,1815.5,4/6/2025,2:46:54,9.63,1,7103,1457.62,3,4/4/2025,9:09:35
27.11,53.57,24.46,1805.5,4/6/2025,2:47:07,9.61,1,7104,1457.63,3,4/4/2025,9:09:35
27.12,53.64,24.46,1800.5,4/6/2025,2:47:18,9.59,1,7105,1457.63,3,4/4/2025,9:09:35
27.1,53.62,24.46,1800,4/6/2025,2:47:30,9.58,1,7106,1457.63,3,4/4/2025,9:09:35
27.1,53.63,24.47,1791.5,4/6/2025,2:47:42,9.56,1,7107,1457.64,3,4/4/2025,9:09:35
27.09,53.62,24.47,1768.5,4/6/2025,2:47:54,9.54,1,7108,1457.64,3,4/4/2025,9:09:35
27.11,53.6,24.47,1768,4/6/2025,2:48:06,9.52,1,7109,1457.64,3,4/4/2025,9:09:35
27.12,53.61,24.48,1760,4/6/2025,2:48:18,9.51,1,7110,1457.65,3,4/4/2025,9:09:35
27.12,53.59,24.48,1755.5,4/6/2025,2:48:30,9.49,1,7111,1457.65,3,4/4/2025,9:09:35
27.1,53.57,24.48,1758.5,4/6/2025,2:48:42,9.47,1,7112,1457.65,3,4/4/2025,9:09:35
27.14,53.57,24.49,1767,4/6/2025,2:48:54,9.45,1,7113,1457.66,3,4/4/2025,9:09:35
27.11,53.56,24.49,1770.5,4/6/2025,2:49:06,9.44,1,7114,1457.66,3,4/4/2025,9:09:35
27.13,53.59,24.49,1773.5,4/6/2025,2:49:18,9.42,1,7115,1457.66,3,4/4/2025,9:09:35
27.1,53.58,24.5,1779,4/6/2025,2:49:30,9.4,1,7116,1457.67,3,4/4/2025,9:09:35
27.11,53.59,24.5,1757.5,4/6/2025,2:49:42,9.38,1,7117,1457.67,3,4/4/2025,9:09:35
27.1,53.56,24.5,1712.5,4/6/2025,2:49:54,9.37,1,7118,1457.67,3,4/4/2025,9:09:35
27.11,53.59,24.51,1711.5,4/6/2025,2:50:06,9.35,1,7119,1457.68,3,4/4/2025,9:09:35
27.09,53.61,24.51,1774.5,4/6/2025,2:50:18,9.33,1,7120,1457.68,3,4/4/2025,9:09:35
27.08,53.63,24.51,1728,4/6/2025,2:50:29,9.31,1,7121,1457.68,3,4/4/2025,9:09:35
27.07,53.63,24.52,1733.5,4/6/2025,2:50:41,9.29,1,7122,1457.68,3,4/4/2025,9:09:35
27.08,53.62,24.52,1768,4/6/2025,2:50:53,9.28,1,7123,1457.69,3,4/4/2025,9:09:35
27.06,53.66,24.52,1765.5,4/6/2025,2:51:05,9.26,1,7124,1457.69,3,4/4/2025,9:09:35
27.05,53.68,24.53,1782.5,4/6/2025,2:51:17,9.24,1,7125,1457.7,3,4/4/2025,9:09:35
27.05,53.72,24.53,1791.5,4/6/2025,2:51:29,9.22,1,7126,1457.7,3,4/4/2025,9:09:35
27.03,53.76,24.53,1798.5,4/6/2025,2:51:41,9.21,1,7127,1457.7,3,4/4/2025,9:09:35
27.02,53.74,24.54,1789,4/6/2025,2:51:52,9.19,1,7128,1457.7,3,4/4/2025,9:09:35
27.01,53.78,24.54,1787,4/6/2025,2:52:04,9.17,1,7129,1457.71,3,4/4/2025,9:09:35
27.02,53.78,24.54,1791.5,4/6/2025,2:52:16,9.15,1,7130,1457.71,3,4/4/2025,9:09:35
27.01,53.77,24.55,1791.5,4/6/2025,2:52:28,9.14,1,7131,1457.71,3,4/4/2025,9:09:35
27.03,53.79,24.55,1791.5,4/6/2025,2:52:40,9.12,1,7132,1457.72,3,4/4/2025,9:09:35
27.04,53.83,24.55,1791.5,4/6/2025,2:52:52,9.1,1,7133,1457.72,3,4/4/2025,9:09:35
27.02,53.77,24.56,1800,4/6/2025,2:53:04,9.08,1,7134,1457.72,3,4/4/2025,9:09:35
27.02,53.83,24.56,1803,4/6/2025,2:53:16,9.07,1,7135,1457.73,3,4/4/2025,9:09:35
27.03,53.78,24.56,1807.5,4/6/2025,2:53:28,9.05,1,7136,1457.73,3,4/4/2025,9:09:35
27.05,53.81,24.57,1800,4/6/2025,2:53:40,9.03,1,7137,1457.73,3,4/4/2025,9:09:35
27.05,53.78,24.57,1800,4/6/2025,2:53:52,9.01,1,7138,1457.74,3,4/4/2025,9:09:35
27.05,53.77,24.57,1791.5,4/6/2025,2:54:04,8.99,1,7139,1457.74,3,4/4/2025,9:09:35
27.05,53.78,24.58,1791.5,4/6/2025,2:54:16,8.98,1,7140,1457.74,3,4/4/2025,9:09:35
27.07,53.74,24.58,1791.5,4/6/2025,2:54:27,8.96,1,7141,1457.75,3,4/4/2025,9:09:35
27.08,53.75,24.58,1791.5,4/6/2025,2:54:39,8.94,1,7142,1457.75,3,4/4/2025,9:09:35
27.08,53.75,24.59,1788.5,4/6/2025,2:54:51,8.92,1,7143,1457.75,3,4/4/2025,9:09:35
27.07,53.7,24.59,1784,4/6/2025,2:55:03,8.91,1,7144,1457.76,3,4/4/2025,9:09:35
27.06,53.7,24.59,1791,4/6/2025,2:55:15,8.89,1,7145,1457.76,3,4/4/2025,9:09:35
27.08,53.7,24.6,1786.5,4/6/2025,2:55:27,8.87,1,7146,1457.76,3,4/4/2025,9:09:35
27.06,53.77,24.6,1809.5,4/6/2025,2:55:39,8.85,1,7147,1457.77,3,4/4/2025,9:09:35
27.07,53.77,24.6,1788.5,4/6/2025,2:55:51,8.84,1,7148,1457.77,3,4/4/2025,9:09:35
27.05,53.81,24.61,1784,4/6/2025,2:56:03,8.82,1,7149,1457.77,3,4/4/2025,9:09:35
27.05,53.83,24.61,1785,4/6/2025,2:56:15,8.8,1,7150,1457.78,3,4/4/2025,9:09:35
27.07,53.83,24.61,1782,4/6/2025,2:56:27,8.78,1,7151,1457.78,3,4/4/2025,9:09:35
27.07,53.77,24.62,1776.5,4/6/2025,2:56:39,8.77,1,7152,1457.78,3,4/4/2025,9:09:35
27.06,53.76,24.62,1773,4/6/2025,2:56:51,8.75,1,7153,1457.79,3,4/4/2025,9:09:35
27.07,53.71,24.62,1775,4/6/2025,2:57:03,8.73,1,7154,1457.79,3,4/4/2025,9:09:35
27.07,53.74,24.63,1770,4/6/2025,2:57:16,8.71,1,7155,1457.79,3,4/4/2025,9:09:35
27.08,53.68,24.63,1768,4/6/2025,2:57:28,8.69,1,7156,1457.8,3,4/4/2025,9:09:35
27.07,53.7,24.63,1753.5,4/6/2025,2:57:40,8.68,1,7157,1457.8,3,4/4/2025,9:09:35
27.07,53.69,24.64,1760,4/6/2025,2:57:52,8.66,1,7158,1457.8,3,4/4/2025,9:09:35
27.05,53.73,24.64,1761.5,4/6/2025,2:58:04,8.64,1,7159,1457.81,3,4/4/2025,9:09:35
27.07,53.68,24.64,1773.5,4/6/2025,2:58:16,8.62,1,7160,1457.81,3,4/4/2025,9:09:35
27.05,53.69,24.65,1776.5,4/6/2025,2:58:28,8.61,1,7161,1457.81,3,4/4/2025,9:09:35
27.05,53.7,24.65,1776.5,4/6/2025,2:58:40,8.59,1,7162,1457.82,3,4/4/2025,9:09:35
27.05,53.67,24.65,1803,4/6/2025,2:58:52,8.57,1,7163,1457.82,3,4/4/2025,9:09:35
27.06,53.69,24.66,1778,4/6/2025,2:59:03,8.55,1,7164,1457.82,3,4/4/2025,9:09:35
27.04,53.69,24.66,1773.5,4/6/2025,2:59:15,8.54,1,7165,1457.83,3,4/4/2025,9:09:35
27.07,53.73,24.66,1779.5,4/6/2025,2:59:27,8.52,1,7166,1457.83,3,4/4/2025,9:09:35
27.05,53.78,24.67,1781.5,4/6/2025,2:59:39,8.5,1,7167,1457.83,3,4/4/2025,9:09:35
27.05,53.82,24.67,1775.5,4/6/2025,2:59:51,8.48,1,7168,1457.84,3,4/4/2025,9:09:35
27.05,53.78,24.67,1776.5,4/6/2025,3:00:03,8.47,1,7169,1457.84,3,4/4/2025,9:09:35
27.04,53.77,24.68,1773,4/6/2025,3:00:15,8.45,1,7170,1457.84,3,4/4/2025,9:09:35
27.03,53.76,24.68,1765.5,4/6/2025,3:00:27,8.43,1,7171,1457.85,3,4/4/2025,9:09:35
27.03,53.76,24.68,1763.5,4/6/2025,3:00:39,8.41,1,7172,1457.85,3,4/4/2025,9:09:35
27.05,53.77,24.69,1765,4/6/2025,3:00:51,8.4,1,7173,1457.85,3,4/4/2025,9:09:35
27.04,53.83,24.69,1761,4/6/2025,3:01:03,8.38,1,7174,1457.86,3,4/4/2025,9:09:35
27.03,53.82,24.69,1760.5,4/6/2025,3:01:15,8.36,1,7175,1457.86,3,4/4/2025,9:09:35
27.03,53.78,24.7,1762.5,4/6/2025,3:01:27,8.34,1,7176,1457.86,3,4/4/2025,9:09:35
27.03,53.81,24.7,1775,4/6/2025,3:01:38,8.32,1,7177,1457.87,3,4/4/2025,9:09:35
27.03,53.8,24.7,1776.5,4/6/2025,3:01:50,8.31,1,7178,1457.87,3,4/4/2025,9:09:35
27.05,53.71,24.71,1781.5,4/6/2025,3:02:02,8.29,1,7179,1457.87,3,4/4/2025,9:09:35
27.04,53.65,24.71,1775.5,4/6/2025,3:02:15,8.27,1,7180,1457.88,3,4/4/2025,9:09:35
27.04,53.66,24.71,1780.5,4/6/2025,3:02:26,8.25,1,7181,1457.88,3,4/4/2025,9:09:35
27.04,53.7,24.72,1786.5,4/6/2025,3:02:38,8.24,1,7182,1457.88,3,4/4/2025,9:09:35
27.04,53.62,24.72,1785.5,4/6/2025,3:02:50,8.22,1,7183,1457.89,3,4/4/2025,9:09:35
27.03,53.6,24.72,1783.5,4/6/2025,3:03:02,8.2,1,7184,1457.89,3,4/4/2025,9:09:35
27.04,53.55,24.73,1785.5,4/6/2025,3:03:14,8.18,1,7185,1457.89,3,4/4/2025,9:09:35
27.02,53.53,24.73,1789.5,4/6/2025,3:03:26,8.17,1,7186,1457.9,3,4/4/2025,9:09:35
27.04,53.45,24.73,1783.5,4/6/2025,3:03:38,8.15,1,7187,1457.9,3,4/4/2025,9:09:35
27.05,53.51,24.74,1789.5,4/6/2025,3:03:50,8.13,1,7188,1457.9,3,4/4/2025,9:09:35
27.03,53.51,24.74,1784.5,4/6/2025,3:04:02,8.11,1,7189,1457.91,3,4/4/2025,9:09:35
27.03,53.5,24.74,1781.5,4/6/2025,3:04:14,8.1,1,7190,1457.91,3,4/4/2025,9:09:35
27.04,53.53,24.75,1782.5,4/6/2025,3:04:26,8.08,1,7191,1457.91,3,4/4/2025,9:09:35
27.03,53.48,24.75,1784,4/6/2025,3:04:38,8.06,1,7192,1457.92,3,4/4/2025,9:09:35
27.04,53.5,24.75,1787,4/6/2025,3:04:50,8.04,1,7193,1457.92,3,4/4/2025,9:09:35
27.07,53.51,24.76,1781,4/6/2025,3:05:01,8.02,1,7194,1457.92,3,4/4/2025,9:09:35
27.05,53.52,24.76,1788.5,4/6/2025,3:05:14,8.01,1,7195,1457.93,3,4/4/2025,9:09:35
27.06,53.54,24.76,1786.5,4/6/2025,3:05:26,7.99,1,7196,1457.93,3,4/4/2025,9:09:35
27.04,53.54,24.77,1789.5,4/6/2025,3:05:38,7.97,1,7197,1457.93,3,4/4/2025,9:09:35
27.07,53.56,24.77,1788.5,4/6/2025,3:05:50,7.95,1,7198,1457.94,3,4/4/2025,9:09:35
27.03,53.5,24.77,1791.5,4/6/2025,3:06:01,7.94,1,7199,1457.94,3,4/4/2025,9:09:35
27.05,53.51,24.78,1791.5,4/6/2025,3:06:13,7.92,1,7200,1457.94,3,4/4/2025,9:09:35
27.06,53.49,24.78,1833.5,4/6/2025,3:06:25,7.9,1,7201,1457.95,3,4/4/2025,9:09:35
27.06,53.6,24.78,1786.5,4/6/2025,3:06:37,7.88,1,7202,1457.95,3,4/4/2025,9:09:35
27.08,53.6,24.79,1791.5,4/6/2025,3:06:49,7.87,1,7203,1457.95,3,4/4/2025,9:09:35
27.09,53.56,24.79,1791.5,4/6/2025,3:07:00,7.85,1,7204,1457.96,3,4/4/2025,9:09:35
27.08,53.51,24.79,1791.5,4/6/2025,3:07:12,7.83,1,7205,1457.96,3,4/4/2025,9:09:35
27.08,53.51,24.8,1769,4/6/2025,3:07:24,7.81,1,7206,1457.96,3,4/4/2025,9:09:35
27.08,53.51,24.8,1791.5,4/6/2025,3:07:36,7.8,1,7207,1457.97,3,4/4/2025,9:09:35
27.1,53.53,24.8,1791.5,4/6/2025,3:07:48,7.78,1,7208,1457.97,3,4/4/2025,9:09:35
27.09,53.51,24.81,1791.5,4/6/2025,3:07:59,7.76,1,7209,1457.97,3,4/4/2025,9:09:35
27.09,53.55,24.81,1791.5,4/6/2025,3:08:11,7.74,1,7210,1457.98,3,4/4/2025,9:09:35
27.12,53.55,24.81,1799,4/6/2025,3:08:23,7.72,1,7211,1457.98,3,4/4/2025,9:09:35
27.1,53.59,24.81,1800.5,4/6/2025,3:08:34,7.71,1,7212,1457.98,3,4/4/2025,9:09:35
27.09,53.55,24.82,1800,4/6/2025,3:08:46,7.69,1,7213,1457.99,3,4/4/2025,9:09:35
27.09,53.6,24.82,1797.5,4/6/2025,3:08:58,7.67,1,7214,1457.99,3,4/4/2025,9:09:35
27.09,53.61,24.82,1798,4/6/2025,3:09:10,7.65,1,7215,1457.99,3,4/4/2025,9:09:35
27.09,53.58,24.83,1802,4/6/2025,3:09:22,7.64,1,7216,1458,3,4/4/2025,9:09:35
27.1,53.57,24.83,1804.5,4/6/2025,3:09:34,7.62,1,7217,1458,3,4/4/2025,9:09:35
27.11,53.64,24.83,1800,4/6/2025,3:09:46,7.6,1,7218,1458,3,4/4/2025,9:09:35
27.1,53.68,24.84,1801.5,4/6/2025,3:09:58,7.58,1,7219,1458.01,3,4/4/2025,9:09:35
27.12,53.66,24.84,1802.5,4/6/2025,3:10:09,7.57,1,7220,1458.01,3,4/4/2025,9:09:35
27.12,53.64,24.84,1799.5,4/6/2025,3:10:21,7.55,1,7221,1458.01,3,4/4/2025,9:09:35
27.1,53.64,24.85,1801,4/6/2025,3:10:33,7.53,1,7222,1458.02,3,4/4/2025,9:09:35
27.13,53.74,24.85,1800,4/6/2025,3:10:45,7.51,1,7223,1458.02,3,4/4/2025,9:09:35
27.13,53.78,24.85,1800.5,4/6/2025,3:10:57,7.5,1,7224,1458.02,3,4/4/2025,9:09:35
27.13,53.75,24.86,1801.5,4/6/2025,3:11:09,7.48,1,7225,1458.03,3,4/4/2025,9:09:35
27.13,53.72,24.86,1800,4/6/2025,3:11:22,7.46,1,7226,1458.03,3,4/4/2025,9:09:35
27.17,53.73,24.86,1802.5,4/6/2025,3:11:33,7.44,1,7227,1458.03,3,4/4/2025,9:09:35
27.13,53.68,24.87,1802.5,4/6/2025,3:11:45,7.43,1,7228,1458.04,3,4/4/2025,9:09:35
27.13,53.68,24.87,1803.5,4/6/2025,3:11:57,7.41,1,7229,1458.04,3,4/4/2025,9:09:35
27.15,53.69,24.87,1811,4/6/2025,3:12:09,7.39,1,7230,1458.04,3,4/4/2025,9:09:35
27.14,53.73,24.88,1804.5,4/6/2025,3:12:21,7.37,1,7231,1458.05,3,4/4/2025,9:09:35
27.14,53.71,24.88,1806,4/6/2025,3:12:32,7.35,1,7232,1458.05,3,4/4/2025,9:09:35
27.15,53.74,24.88,1809.5,4/6/2025,3:12:44,7.34,1,7233,1458.05,3,4/4/2025,9:09:35
27.15,53.73,24.89,1784,4/6/2025,3:12:56,7.32,1,7234,1458.06,3,4/4/2025,9:09:35
27.15,53.66,24.89,1810.5,4/6/2025,3:13:08,7.3,1,7235,1458.06,3,4/4/2025,9:09:35
27.15,53.64,24.89,1810.5,4/6/2025,3:13:20,7.28,1,7236,1458.06,3,4/4/2025,9:09:35
27.14,53.58,24.9,1815.5,4/6/2025,3:13:32,7.27,1,7237,1458.07,3,4/4/2025,9:09:35
27.15,53.57,24.9,1809.5,4/6/2025,3:13:44,7.25,1,7238,1458.07,3,4/4/2025,9:09:35
27.16,53.55,24.9,1815.5,4/6/2025,3:13:56,7.23,1,7239,1458.07,3,4/4/2025,9:09:35
27.17,53.55,24.91,1815.5,4/6/2025,3:14:07,7.21,1,7240,1458.08,3,4/4/2025,9:09:35
27.18,53.53,24.91,1814.5,4/6/2025,3:14:19,7.2,1,7241,1458.08,3,4/4/2025,9:09:35
27.15,53.54,24.91,1814.5,4/6/2025,3:14:31,7.18,1,7242,1458.08,3,4/4/2025,9:09:35
27.18,53.55,24.92,1816,4/6/2025,3:14:43,7.16,1,7243,1458.09,3,4/4/2025,9:09:35
27.16,53.52,24.92,1816.5,4/6/2025,3:14:55,7.14,1,7244,1458.09,3,4/4/2025,9:09:35
27.17,53.5,24.92,1818.5,4/6/2025,3:15:07,7.13,1,7245,1458.09,3,4/4/2025,9:09:35
27.18,53.57,24.93,1820.5,4/6/2025,3:15:18,7.11,1,7246,1458.1,3,4/4/2025,9:09:35
27.18,53.58,24.93,1820,4/6/2025,3:15:30,7.09,1,7247,1458.1,3,4/4/2025,9:09:35
27.18,53.61,24.93,1821.5,4/6/2025,3:15:42,7.07,1,7248,1458.1,3,4/4/2025,9:09:35
27.2,53.55,24.94,1850.5,4/6/2025,3:15:54,7.05,1,7249,1458.11,3,4/4/2025,9:09:35
27.2,53.56,24.94,1818,4/6/2025,3:16:06,7.04,1,7250,1458.11,3,4/4/2025,9:09:35
27.19,53.55,24.94,1819.5,4/6/2025,3:16:18,7.02,1,7251,1458.11,3,4/4/2025,9:09:35
27.21,53.54,24.95,1823.5,4/6/2025,3:16:30,7,1,7252,1458.12,3,4/4/2025,9:09:35
27.2,53.49,24.95,1824,4/6/2025,3:16:42,6.98,1,7253,1458.12,3,4/4/2025,9:09:35
27.2,53.51,24.95,1817,4/6/2025,3:16:54,6.97,1,7254,1458.12,3,4/4/2025,9:09:35
27.2,53.5,24.96,1831,4/6/2025,3:17:06,6.95,1,7255,1458.13,3,4/4/2025,9:09:35
27.2,53.55,24.96,1802.5,4/6/2025,3:17:18,6.93,1,7256,1458.13,3,4/4/2025,9:09:35
27.22,53.59,24.96,1818.5,4/6/2025,3:17:30,6.91,1,7257,1458.13,3,4/4/2025,9:09:35
